APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bluebert_o_w,APPVAL_RECS_bluebert_o_w,FOA_RECS_bluebert_o_w
9332366,f,w,"9137341,8918586,9554889,9735555,9332366","465500.0,465500.0,437500.0,437500.0,437500.0","RFA-DK-13-505,RFA-DK-13-505,RFA-DK-13-505,RFA-DK-13-505,RFA-DK-13-505"
8920545,m,w,"9607649,9998934,9608084,10470742,10470773","312500.0,307500.0,312500.0,267500.0,267500.0","RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509"
10013563,m,w,"10013563,9900284,10021744,10020579,10020476","276750.0,276750.0,276750.0,276750.0,276750.0","RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029"
7778742,m,w,"10307767,10125996,10630251,10630253,10630255","802500.0,869999.9999999999,772500.0,772500.0,772500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
8849042,m,w,"8468474,8468475,8469376,8460019,8469381","1027500.0,1027500.0,1012500.0,1012500.0,1012500.0","RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001"
8879187,f,b,"8997188,8997390,9319794,9565173,9323560","332500.0,332500.0,312500.0,312500.0,312500.0","RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024"
9612492,m,w,"8989451,9747176,9534476,9534469,9619138","266000.0,246000.0,250000.0,250000.0,250000.0","RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003"
7903428,f,w,"8132418,7915185,7915187,7915184,7915183","1756800.0,1781200.0,1781200.0,1781200.0,1781200.0","RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002"
8920695,m,h,"7684003,7686060,7682324,7847346,7935616","175200.0,175200.0,175200.0,175200.0,175200.0","RFA-CA-06-013,RFA-CA-06-013,RFA-CA-06-013,RFA-CA-06-013,RFA-CA-06-013"
10245896,m,a,"10364172,10369127,10369379,10552062,10552680","428000.0,428000.0,428000.0,412000.0,412000.0","RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015"
7573426,m,w,"8593924,8047859,8142281,8047667,8402056","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005"
7656696,m,h,"10199296,10676206,10379291,10409793,10409825","290000.0,257500.0,267500.0,267500.0,267500.0","RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001"
8376563,m,w,"7677657,8538748,7677167,7677176,8538750","584000.0,540000.0,584000.0,584000.0,540000.0","RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
9100656,m,h,"9682437,9269976,9269978,8894989,8897071","147600.0,150000.0,150000.0,159600.0,159600.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
9067860,m,w,"8338848,8078440,8155178,8035156,8325038","274000.0,280000.0,280000.0,280000.0,274000.0","RFA-CA-10-001,RFA-CA-10-001,RFA-CA-10-001,RFA-CA-10-001,RFA-CA-10-001"
10439933,f,w,"8314113,7901149,8309338,7693834,7691805","548000.0,576000.0,548000.0,584000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
9893850,f,w,"10474478,10690756,10491098,10318902,10318876","535000.0,515000.0,535000.0,580000.0,580000.0","RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046"
9852507,f,w,"10141077,9901363,9654469,9783891,10180770","522000.0,553500.0,562500.0,553500.0,553500.0","RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002"
7750586,m,w,"7586207,8208234,7809632,7896949,7586673","292000.0,342500.0,360000.0,365000.0,365000.0","RFA-DE-08-004,RFA-DE-08-003,RFA-DE-08-003,RFA-DE-08-003,RFA-DE-08-003"
9752514,m,w,"7872916,8097975,8072302,8147995,8148016","1080000.0,1050000.0,1080000.0,1080000.0,1080000.0","RFA-DK-06-010,RFA-DK-06-010,RFA-DK-06-010,RFA-DK-06-010,RFA-DK-06-010"
9547256,m,w,"10427413,10621196,10427408,10427410,10019093","1284000.0,1236000.0,1284000.0,1284000.0,1476000.0","RFA-AI-19-043,RFA-AI-19-043,RFA-AI-19-043,RFA-AI-19-043,RFA-AI-19-043"
10691911,m,w,"10708112,10705722,10488453,10488454,10680529","515000.0,515000.0,535000.0,535000.0,515000.0","RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002"
9989552,m,w,"8633360,9525036,9990714,10004569,10006054","1350000.0,1250000.0,1230000.0,1230000.0,1230000.0","RFA-CA-12-023,RFA-CA-17-024,RFA-CA-17-024,RFA-CA-17-024,RFA-CA-17-024"
8365163,m,w,"8365093,8258281,8266479,8300988,8287017","6650000.0,6507500.000000001,6507500.000000001,6507500.000000001,6507500.000000001","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
7905197,m,w,"7851507,7882147,8121773,7851430,7851429","1188000.0,1204500.0,1188000.0,1204500.0,1204500.0","RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012,RFA-ES-06-012"
9533996,f,w,"9517713,9316527,9313779,9316530,9313775","3750000.0,3750000.0,3750000.0,3750000.0,3750000.0","RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023"
8056801,f,w,"7900021,7905611,8119034,7715174,7905545","2880000.0,2920000.0,2800000.0,2920000.0,2920000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
9475082,f,w,"9949389,10135024,10115003,10129303,10129306","1845000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
7797602,f,b,"9980995,10533818,9812609,9812531,9812018","61500.0,51500.0,61500.0,61500.0,61500.0","RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007"
8691551,m,w,"8692300,8691551,8690346,8688718,8692115","1012500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011"
7658237,m,w,"7989838,8216662,7658237,7626749,7624252","504000.0,490000.0,511000.0,511000.0,511000.0","RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010"
8375469,f,w,"8070335,8437237,8462527,8436319,8440786","432000.0,405000.0,405000.0,405000.0,405000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
9900325,f,h,"10015531,9900258,9900284,9900287,9900304","276750.0,276750.0,276750.0,276750.0,276750.0","RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029"
8659423,m,w,"9250144,10000586,9675651,9706229,9706228","187500.0,184500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
9978601,m,w,"9761410,9753823,9962202,9962203,9962204","1353000.0,1353000.0,1353000.0,1353000.0,1353000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
8399839,m,w,"8731208,9136092,9136093,9143106,9136095","997500.0,982500.0,982500.0,982500.0,982500.0","RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009"
9565766,m,w,"8831658,9063988,9081596,9040176,9081595","1463000.0,1441000.0,1441000.0,1441000.0,1441000.0","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
9317706,f,w,"8167477,8167779,8167783,7826770,8167637","288000.0,288000.0,288000.0,288000.0,288000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9514768,f,w,"7903245,7898765,7903870,7663907,7901234","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
9550778,m,b,"9815049,9994966,9815248,9878086,9894773","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-CA-18-020,RFA-CA-18-020,RFA-CA-18-020,RFA-CA-18-020,RFA-CA-18-020"
8066691,m,h,"8738584,8640456,9129753,9107526,9104056","332500.0,337500.0,327500.0,327500.0,327500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
9414391,m,w,"10037854,10031380,10037760,10037968,10665204","613770.0,613770.0,613770.0,613770.0,206000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-23-011"
9608711,m,w,"8380257,7900543,7881460,7881461,7881462","685000.0,730000.0,730000.0,730000.0,730000.0","RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001"
10404437,m,w,"10706999,10404363,10403255,10403254,10403253","1030000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001"
9522003,m,w,"10837461,10837481,10684939,10019516,10019406","412000.0,412000.0,1030000.0,1230000.0,1230000.0","RFA-FD-23-028,RFA-FD-23-028,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
9263859,f,w,"8691620,8502598,8501202,8491997,8501190","1130500.0,1147500.0,1147500.0,1147500.0,1147500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
10525192,f,w,"10704622,10729421,10729388,10729386,10729385","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048"
8790574,m,h,"7691240,8314079,8048323,7881417,7891363","949000.0,890500.0000000001,936000.0,936000.0,936000.0","RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003"
9644048,f,a,"9874247,9667308,9787503,9674154,10238128","615000.0,625000.0,615000.0,615000.0,580000.0","RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038"
8461242,f,w,"7906678,7941030,7924078,7924077,7681811","109500.0,109500.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
9085450,m,w,"8867300,9293377,9104230,9085401,9104245","266000.0,250000.0,262000.0,262000.0,262000.0","RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008,RFA-NS-11-008"
7941872,m,w,"7938957,7938873,7938017,7938876,7938036","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
8894056,m,w,"10644378,10498483,10499289,10496255,8727829","206000.0,214000.0,214000.0,214000.0,1350000.0","RFA-HG-21-002,RFA-HG-21-002,RFA-HG-21-002,RFA-HG-21-002,RFA-HG-10-019"
9052094,f,w,"9088209,9514746,9514730,9514733,9514729","1310000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
9985190,m,b,"8737743,9749887,9119536,8738707,9139742","1330000.0,1250000.0,1310000.0,1330000.0,1310000.0","RFA-RM-12-006,RFA-RM-12-006,RFA-RM-12-006,RFA-RM-12-006,RFA-RM-12-006"
9352740,m,w,"9761410,9753823,9962202,9962203,9962204","1353000.0,1353000.0,1353000.0,1353000.0,1353000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
8690906,m,w,"7658706,8138246,7664456,7663788,7682224","328500.0,324000.0,328500.0,328500.0,328500.0","RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003,RFA-GM-07-003"
9557571,f,w,"10226567,10611393,10398975,10398974,10382374","145000.0,128750.0,133750.0,133750.0,133750.0","RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010"
8377944,m,w,"8336877,7917473,7917471,7917470,7684808","1370000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002"
7856355,f,w,"9982474,9753164,9527049,9785838,9316562","922500.0,922500.0,937500.0,937500.0,937500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
8284352,m,h,"7782591,7935205,7943002,7943004,7779493","219000.0,216000.0,216000.0,216000.0,219000.0","RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
7764313,f,w,"8138520,8381153,8379407,8379415,8381183","489600.0,465800.00000000006,465800.00000000006,465800.00000000006,465800.00000000006","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
10499403,m,w,"9936249,9709260,9938144,9930943,9925966","184500.0,184500.0,184500.0,184500.0,184500.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
8337273,m,w,"10588717,10578468,10578579,10578526,10710052","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041"
8707989,f,w,"7802574,7797095,7814889,7814885,7834961","3285000.0,3285000.0,3285000.0,3285000.0,3285000.0","RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009"
8231456,m,h,"8851991,8853184,8849086,8852457,8851180","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8642228,m,w,"10355168,10487511,10105581,10107520,10616761","348000.0,321000.0,369000.0,369000.0,309000.0","RFA-OD-19-028,RFA-OD-19-028,RFA-OD-19-028,RFA-OD-19-028,RFA-OD-19-028"
9096099,f,w,"8366428,8366729,8549849,8549287,8549846","1027500.0,1027500.0,1012500.0,1012500.0,1012500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
9207637,f,w,"9303201,9513325,8996354,8996929,9403944","437500.0,437500.0,465500.0,465500.0,437500.0","RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001"
8440888,m,w,"8051842,7624887,7650819,7650816,7624034","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001"
10065441,m,w,"9323489,9105753,9757795,9563295,8990689","1375000.0,1441000.0,1353000.0,1375000.0,1463000.0","RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027"
10622128,f,w,"8380343,9303517,8134127,8134128,8009669","1507000.0000000002,1441000.0,1584000.0,1584000.0,1584000.0","RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041"
9815293,f,w,"9311237,9330377,9327025,9882460,9763175","3275000.0,3275000.0,3125000.0,3075000.0,3125000.0","RFA-HG-14-027,RFA-HG-14-027,RFA-HG-14-027,RFA-HG-14-027,RFA-HG-14-027"
10003455,m,w,"7682983,7643794,7931241,9053610,9056050","292000.0,292000.0,292000.0,266000.0,266000.0","RFA-MH-08-060,RFA-MH-08-060,RFA-MH-08-060,RFA-EY-15-001,RFA-EY-15-001"
10700012,m,a,"8913453,9135151,9146694,9133115,9114142","1662500.0,1637500.0,1637500.0,1637500.0,1637500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
9546849,m,w,"8858089,9237311,9454557,9477779,9272945","532000.0,500000.0,500000.0,500000.0,500000.0","RFA-MH-13-110,RFA-MH-13-110,RFA-MH-13-110,RFA-MH-13-110,RFA-MH-13-110"
10406901,f,w,"9693061,10406905,10227915,10162328,10162327","7330800.0,6377200.0,6913599.999999999,6913599.999999999,6913599.999999999","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
8210201,m,w,"7779770,8121264,7939691,7938082,7941904","365000.0,360000.0,360000.0,360000.0,360000.0","RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130,RFA-MH-09-130"
10155547,m,w,"10625499,9967716,9967462,9967653,9967654","257500.0,307500.0,307500.0,307500.0,307500.0","RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004"
10380652,f,w,"10526267,10526269,10526552,10526551,10526549","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
8328121,m,w,"9522003,9784002,9335253,9342655,9353476","1562500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
9728688,f,w,"7762460,8319592,8381183,8382457,8381166","496400.0,465800.00000000006,465800.00000000006,465800.00000000006,465800.00000000006","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
9762768,f,a,"9054068,8848723,8849115,8849114,8849113","1310000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
10366039,m,w,"10155392,10380759,9718108,9691146,9575111","869999.9999999999,802500.0,922500.0,922500.0,937500.0","RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017"
8525585,m,w,"7934228,7935511,7935559,7935809,7935817","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-RR-09-007,RFA-RR-09-007,RFA-RR-09-007,RFA-RR-09-007,RFA-RR-09-007"
9149219,m,w,"9149257,9771487,10010914,10007112,10004977","917000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009"
9546829,f,w,"9755478,9015857,9344670,9151629,9546829","184500.0,199500.0,187500.0,196500.0,187500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
10578760,m,w,"8877775,8877784,8877868,9098768,9098759","199500.0,199500.0,199500.0,196500.0,196500.0","RFA-RM-14-005,RFA-RM-14-005,RFA-RM-14-005,RFA-RM-14-005,RFA-RM-14-005"
7942235,m,w,"8382150,8523932,8382159,8308479,8501597","1027500.0,1012500.0,1027500.0,1027500.0,1012500.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
10707158,m,w,"10111480,9889075,9627642,9628335,9628397","1739999.9999999998,1845000.0,1845000.0,1845000.0,1845000.0","RFA-CA-17-059,RFA-CA-17-059,RFA-CA-17-059,RFA-CA-17-059,RFA-CA-17-059"
7919773,m,w,"8366077,8366082,8133861,8366080,8366079","70000.0,70000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
8527695,f,w,"8137731,7764317,7764296,7764293,7764292","489600.0,496400.0,496400.0,496400.0,496400.0","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
10351931,f,w,"8263113,8548342,8463185,8463193,8463197","2466000.0,2430000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8119685,m,a,"8118867,8308465,8308466,8521355,8521356","735000.0,719250.0,719250.0,708750.0,708750.0","RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006"
8492194,m,w,"8073829,8432495,8227939,8207936,8240422","262500.0,253125.00000000003,256875.00000000003,256875.00000000003,256875.00000000003","RFA-RR-10-002,RFA-RR-10-002,RFA-RR-10-002,RFA-RR-10-002,RFA-RR-10-002"
8666752,m,w,"8308807,8308865,8538675,8308098,8308797","274000.0,274000.0,274000.0,274000.0,274000.0","RFA-ES-11-008,RFA-ES-11-008,RFA-ES-11-008,RFA-ES-11-008,RFA-ES-11-008"
7714604,m,w,"8064557,7691831,8509157,8064565,7692191","360000.0,365000.0,342500.0,360000.0,365000.0","RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040"
9854274,m,a,"9452944,9648120,9319420,9922256,8298746","312500.0,307500.0,312500.0,307500.0,321950.0","RFA-DA-17-007,RFA-DA-17-007,RFA-DA-17-007,RFA-DA-17-007,RFA-OD-11-004"
7637402,f,w,"8077992,8388428,8089404,7579128,7637402","700000.0,700000.0,700000.0,730000.0,730000.0","RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004"
9193285,m,w,"9506823,9693328,9318596,9537708,9693325","500000.0,492000.0,500000.0,500000.0,492000.0","RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004"
8543632,f,w,"7689131,7689129,7688698,7570482,7894937","584000.0,584000.0,584000.0,584000.0,576000.0","RFA-RM-07-012,RFA-RM-07-012,RFA-RM-07-012,RFA-RM-07-012,RFA-RM-07-012"
9699505,m,w,"8659638,8659859,8867051,8743311,8743831","472500.00000000006,472500.00000000006,465500.0,465500.0,465500.0","RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002"
10160883,f,w,"10407862,10622630,10622624,10622622,10408486","1070000.0,1030000.0,1030000.0,1030000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
8851574,m,w,"8840568,8501913,8840564,8657034,8657032","199500.0,202500.0,199500.0,199500.0,199500.0","RFA-DK-12-004,RFA-DK-12-004,RFA-DK-12-004,RFA-DK-12-004,RFA-DK-12-004"
9717295,m,w,"8605558,8629791,9015478,8442735,8442109","5320000.0,5320000.0,5240000.0,5400000.0,5400000.0","RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010"
8538309,m,a,"7670247,7673858,7596197,7905019,7760679","365000.0,365000.0,365000.0,360000.0,360000.0","RFA-CA-07-005,RFA-CA-07-005,RFA-CA-07-005,RFA-CA-07-005,RFA-CA-07-005"
8663557,m,h,"9094237,9277432,9572713,9767750,9706812","262000.0,250000.0,250000.0,246000.0,246000.0","RFA-CA-15-004,RFA-CA-15-004,RFA-CA-17-012,RFA-CA-17-012,RFA-CA-17-012"
8659452,m,w,"10707544,10704006,10700830,10700827,10700820","1802500.0,1802500.0,1802500.0,1802500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8499148,f,w,"7846463,7919077,8459979,8283963,8448066","292000.0,292000.0,1012500.0,1027500.0,1012500.0","RFA-AI-06-021,RFA-AI-06-021,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
10201577,m,a,"10198902,10201577,10200025,10200023,10200018","928000.0,928000.0,928000.0,928000.0,928000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
10090965,f,h,"10217221,10417248,10091665,10265515,10264871","232000.0,267500.0,307500.0,290000.0,290000.0","RFA-HD-20-021,RFA-AG-20-036,RFA-AG-20-036,RFA-AG-20-036,RFA-AG-20-036"
9350668,f,a,"9351144,9350489,9350888,9351050,9350192","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004"
9109284,m,w,"9540706,9135236,9767595,9768165,9768169","937500.0,982500.0,922500.0,922500.0,922500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
10242081,m,w,"10696373,10695612,10696751,8986553,9339745","412000.0,412000.0,412000.0,1330000.0,1250000.0","RFA-NS-23-004,RFA-NS-23-004,RFA-NS-23-004,RFA-RM-14-016,RFA-RM-14-016"
7942791,m,w,"7935334,7815640,7820291,7827241,7818686","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9969469,m,h,"10455090,10199168,10409825,10409793,10199242","267500.0,290000.0,267500.0,267500.0,290000.0","RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001"
7626596,m,w,"8413560,8549241,8551657,8549924,8550031","274000.0,270000.0,270000.0,270000.0,270000.0","RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014"
10134824,f,w,"10589035,9991904,9988519,9988517,9988516","515000.0,615000.0,615000.0,615000.0,615000.0","RFA-MD-18-012,RFA-MD-18-012,RFA-MD-18-012,RFA-MD-18-012,RFA-MD-18-012"
9813755,m,a,"7681576,7684022,8065303,7907898,7907809","365000.0,365000.0,360000.0,360000.0,360000.0","RFA-DK-05-011,RFA-DK-05-011,RFA-DK-05-011,RFA-DK-05-011,RFA-DK-05-011"
7924597,m,w,"7614372,7631377,7615108,7882867,8231792","365000.0,365000.0,365000.0,365000.0,360000.0","RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002"
7937028,m,w,"7935429,7818664,7827472,7819610,7827077","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
10221177,f,w,"7680028,7670340,7682869,7676020,7669149","438000.0,438000.0,438000.0,438000.0,438000.0","RFA-HS-08-003,RFA-HS-08-003,RFA-HS-08-003,RFA-HS-08-003,RFA-HS-08-003"
9998690,f,w,"10043873,7905966,8137224,7906018,8143294","246000.0,1095000.0,1080000.0,1080000.0,1080000.0","RFA-DA-20-001,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030"
