APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_deberta_r_w,APPVAL_RECS_deberta_r_w,FOA_RECS_deberta_r_w
9332366,f,w,"9329518,9548217,9530728,9529788,9333357","294750.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
8920545,m,w,"10731578,10731469,10730426,10731609,10234154","257500.0,257500.0,257500.0,257500.0,290000.0","RFA-DK-22-013,RFA-DK-22-013,RFA-DK-22-013,RFA-DK-22-013,RFA-DK-17-509"
10013563,m,w,"10019836,10018175,9900560,9899532,10043873","276750.0,276750.0,276750.0,276750.0,246000.0","RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-20-001"
7778742,m,w,"9766296,9977181,10197918,10197919,10197920","369000.0,369000.0,348000.0,348000.0,348000.0","RFA-RM-17-014,RFA-RM-17-014,RFA-RM-17-014,RFA-RM-17-014,RFA-RM-17-014"
8849042,m,w,"7647300,7903871,8092612,8092613,8337865","1095000.0,1095000.0,1080000.0,1080000.0,1050000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
8879187,f,b,"7902106,7691793,8119711,8109213,8102956","720000.0,730000.0,700000.0,700000.0,700000.0","RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006"
9612492,m,w,"8989446,8989445,9534468,9534475,9534473","266000.0,266000.0,250000.0,250000.0,250000.0","RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003"
7903428,f,w,"8119429,7757815,7915184,7915183,7678455","1756800.0,1781200.0,1781200.0,1781200.0,1781200.0","RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002"
8920695,m,h,"9117747,8544801,8540838,8527733,8536745","1995000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10245896,m,a,"9330894,9249624,8792750,8792751,9535440","625000.0,625000.0,665000.0,665000.0,625000.0","RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013"
7573426,m,w,"8897762,9697804,9275470,9031759,9519227","665000.0,615000.0,625000.0,655000.0,1230000.0","RFA-DC-15-001,RFA-DC-15-001,RFA-DC-15-001,RFA-DC-15-001,RFA-DA-17-017"
7656696,m,h,"8332765,8179109,8323902,8174194,8675264","342500.0,350000.0,342500.0,350000.0,332500.0","RFA-GM-11-004,RFA-GM-11-004,RFA-GM-11-004,RFA-GM-11-004,RFA-GM-11-004"
8376563,m,w,"10519074,10518916,10519083,10519082,10519077","1070000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-CA-21-054,RFA-CA-21-054,RFA-CA-21-054,RFA-CA-21-054,RFA-CA-21-054"
9100656,m,h,"10153662,10132475,10153658,10153659,10153661","139200.0,147600.0,139200.0,139200.0,139200.0","RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007"
9067860,m,w,"7893119,8129577,7933840,7687572,7935183","1008000.0,980000.0,1008000.0,1022000.0,1008000.0","RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020"
10439933,f,w,"10689796,10492774,10305363,10305364,10305365","309000.0,321000.0,348000.0,348000.0,348000.0","RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047"
9893850,f,w,"10541061,10474478,10318902,10318876,10318757","535000.0,535000.0,580000.0,580000.0,580000.0","RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046"
9852507,f,w,"10141077,9654469,9901363,10180770,9783891","522000.0,562500.0,553500.0,553500.0,553500.0","RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002"
7750586,m,w,"9117104,9237257,9237256,9849270,9849598","1310000.0,1250000.0,1250000.0,1230000.0,1230000.0","RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003"
9752514,m,w,"9143744,9143739,8976919,8976525,9553831","589500.0,589500.0,598500.0,598500.0,562500.0","RFA-DK-14-011,RFA-DK-14-011,RFA-DK-14-011,RFA-DK-14-011,RFA-DK-14-011"
9547256,m,w,"9115988,9749013,9383153,9321871,9321875","1572000.0,1476000.0,1572000.0,1500000.0,1500000.0","RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047"
10691911,m,w,"10468951,10009276,10691914,10691911,10691907","535000.0,615000.0,515000.0,515000.0,515000.0","RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002"
9989552,m,w,"10694184,10704635,10305364,10305363,10305362","309000.0,309000.0,348000.0,348000.0,348000.0","RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047"
8365163,m,w,"8092804,7625209,7961375,7625236,7625194","6650000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
7905197,m,w,"7930609,7930608,7930610,7930611,7693824","1752000.0,1752000.0,1752000.0,1752000.0,1752000.0","RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007"
9533996,f,w,"9022397,9223662,9673609,9433601,8892604","1310000.0,1250000.0,1230000.0,1250000.0,1330000.0","RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
8056801,f,w,"9502903,10438220,9950980,9965720,9978692","937500.0,869999.9999999999,922500.0,922500.0,922500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
9475082,f,w,"10016225,9735794,9894773,9927604,9986710","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-CA-18-020,RFA-CA-18-020,RFA-CA-18-020,RFA-CA-18-020,RFA-CA-18-020"
7797602,f,b,"10361235,10586136,9982432,9978124,10336442","53500.0,51500.0,61500.0,61500.0,53500.0","RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007"
8691551,m,w,"8295201,8699683,8293764,8293838,8295198","1096000.0,1064000.0,1096000.0,1096000.0,1096000.0","RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001"
7658237,m,w,"7643343,7938366,7900055,7886881,7878517","511000.0,511000.0,504000.0,504000.0,504000.0","RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010"
8375469,f,w,"8467677,8884532,8467676,8466923,8466282","405000.0,399000.0,405000.0,405000.0,405000.0","RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024"
9900325,f,h,"10019836,10018175,9900560,9899532,10043873","276750.0,276750.0,276750.0,276750.0,246000.0","RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-20-001"
8659423,m,w,"8229848,8229227,8335408,8514609,8335406","280000.0,280000.0,274000.0,270000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
9978601,m,w,"10204491,10624969,10415065,8382574,8380563","6032000.0,5356000.0,5564000.0,1164500.0,1164500.0","RFA-AG-21-014,RFA-AG-21-014,RFA-AG-21-014,RFA-AG-11-005,RFA-AG-11-005"
8399839,m,w,"8585138,9352350,8729616,9256676,9210946","1687500.0,1562500.0,1662500.0,1637500.0,1637500.0","RFA-HD-13-010,RFA-HD-13-010,RFA-HD-13-010,RFA-HD-13-010,RFA-HD-13-010"
9565766,m,w,"8656334,9040171,8464719,8736063,8554439","1463000.0,1441000.0,1485000.0,1485000.0,1485000.0","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
9317706,f,w,"8790424,8499148,8607041,8608481,8725043","997500.0,1012500.0,997500.0,997500.0,997500.0","RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014"
9514768,f,w,"10433959,9737815,9737811,9737810,9737809","882750.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
9550778,m,b,"7795130,7826711,8065434,8065484,7808807","360000.0,360000.0,350000.0,350000.0,360000.0","RFA-CA-07-046,RFA-CA-07-046,RFA-CA-07-046,RFA-CA-07-046,RFA-CA-07-046"
8066691,m,h,"10252441,10479451,10265818,10481324,9617536","348000.0,321000.0,348000.0,321000.0,375000.0","RFA-EB-20-001,RFA-EB-20-001,RFA-EB-20-001,RFA-EB-20-001,RFA-EB-17-003"
9414391,m,w,"10549216,10706583,10404609,10173611,9789168","1070000.0,1030000.0,374500.0,406000.0,430500.0","RFA-AG-22-030,RFA-AG-22-030,RFA-AG-18-026,RFA-AG-18-026,RFA-AG-18-026"
9608711,m,w,"7687399,7678012,7676685,7928499,7619550","365000.0,365000.0,365000.0,474500.0,474500.0","RFA-DA-08-017,RFA-DA-08-017,RFA-DA-08-017,RFA-DA-07-005,RFA-DA-07-005"
10404437,m,w,"8705391,8526375,8526374,8499258,8526376","532000.0,540000.0,540000.0,540000.0,540000.0","RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010"
9522003,m,w,"10450573,10615850,10444016,10449483,10449608","802500.0,772500.0,802500.0,802500.0,802500.0","RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020"
9263859,f,w,"10037795,10450034,10470724,10458123,10458121","922500.0,802500.0,802500.0,802500.0,802500.0","RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023"
10525192,f,w,"8324711,8340233,8135621,8135620,8135619","1781000.0000000002,1820000.0,1872000.0,1872000.0,1872000.0","RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002"
8790574,m,h,"8743255,8895402,9320887,8638405,9116281","638400.0,638400.0,600000.0,648000.0,628800.0","RFA-HL-13-028,RFA-HL-13-028,RFA-HL-13-028,RFA-HL-13-028,RFA-HL-13-028"
9644048,f,a,"10093023,9429306,9629698,9435122,9717335","580000.0,625000.0,615000.0,625000.0,625000.0","RFA-DK-16-014,RFA-DK-16-014,RFA-DK-16-014,RFA-DK-16-014,RFA-DK-16-014"
8461242,f,w,"9995112,9994531,9464174,9467959,9552706","307500.0,307500.0,312500.0,312500.0,312500.0","RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008"
9085450,m,w,"8539105,8239805,8885926,8550171,8338822","2362500.0,2450000.0,2327500.0,2397500.0,2397500.0","RFA-NS-11-009,RFA-NS-11-009,RFA-NS-11-009,RFA-NS-11-009,RFA-NS-11-009"
7941872,m,w,"7934499,7937010,7938588,7937915,7937913","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
8894056,m,w,"10473735,10631108,10296340,10584936,10585386","749000.0,721000.0,812000.0,515000.0,515000.0","RFA-HG-20-043,RFA-HG-20-043,RFA-HG-20-043,RFA-HG-22-001,RFA-HG-22-001"
9052094,f,w,"10093706,10265509,10461867,10091228,10095390","307500.0,290000.0,428000.0,492000.0,492000.0","RFA-AG-20-038,RFA-AG-20-038,RFA-AG-20-037,RFA-AG-20-037,RFA-AG-20-037"
9985190,m,b,"10414949,10634627,10182610,9557534,10207716","133750.0,128750.0,145000.0,500000.0,428000.0","RFA-HL-21-009,RFA-HL-21-009,RFA-HL-21-009,RFA-RM-16-017,RFA-RM-16-017"
9352740,m,w,"10204491,10624969,10415065,8382574,8380563","6032000.0,5356000.0,5564000.0,1164500.0,1164500.0","RFA-AG-21-014,RFA-AG-21-014,RFA-AG-21-014,RFA-AG-11-005,RFA-AG-11-005"
8690906,m,w,"8935787,9135441,8831966,8832139,8831085","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
9557571,f,w,"10747205,9206380,9201961,9345790,9345791","123600.0,917000.0,917000.0,875000.0,875000.0","RFA-HD-23-027,RFA-HD-16-017,RFA-HD-16-017,RFA-HD-16-017,RFA-HD-16-017"
8377944,m,w,"7848533,7917330,7673872,8136500,7869255","292000.0,360000.0,365000.0,350000.0,360000.0","RFA-NS-07-002,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
7856355,f,w,"10592315,10358217,10612457,10496900,10410327","309000.0,321000.0,309000.0,321000.0,321000.0","RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004"
8284352,m,h,"10224355,9963414,9838633,10673857,10515569","580000.0,615000.0,615000.0,513970.0,533930.0","RFA-NS-18-034,RFA-NS-18-034,RFA-NS-18-034,RFA-NS-22-006,RFA-NS-22-006"
7764313,f,w,"9729227,10772345,10694902,10694901,10694899","1845000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
10499403,m,w,"9118950,8686819,9132759,9118949,9085265","196500.0,199500.0,196500.0,196500.0,196500.0","RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012"
8337273,m,w,"8240260,8337273,8337275,8337379,8240639","280000.0,274000.0,274000.0,274000.0,280000.0","RFA-HG-11-004,RFA-HG-11-004,RFA-HG-11-004,RFA-HG-11-004,RFA-HG-11-004"
8707989,f,w,"8189006,8336846,8332244,8379283,8067105","1050000.0,1027500.0,1027500.0,1781000.0000000002,1820000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-CA-08-002,RFA-CA-08-002"
8231456,m,h,"8852418,8852884,8850656,8853184,8851212","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8642228,m,w,"9933108,9993465,9745003,9784894,9872847","61500.0,61500.0,61500.0,61500.0,61500.0","RFA-OD-18-001,RFA-OD-18-001,RFA-OD-18-001,RFA-OD-18-001,RFA-OD-18-001"
9096099,f,w,"9688829,9789178,9938414,9938413,9938410","1250000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004"
9207637,f,w,"10740364,10707213,10631646,10630593,8379207","515000.0,515000.0,515000.0,535000.0,376750.00000000006","RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-CA-09-501"
8440888,m,w,"7892461,7925610,7647912,7893000,7892997","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
10065441,m,w,"8990661,9540069,9757832,9315172,9142348","23906750.0,22468750.0,22109250.0,22468750.0,23547250.0","RFA-HD-15-029,RFA-HD-15-029,RFA-HD-15-029,RFA-HD-15-029,RFA-HD-15-029"
10622128,f,w,"8523181,9330326,8712343,8683071,8712342","1485000.0,1441000.0,1463000.0,1463000.0,1463000.0","RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041"
9815293,f,w,"8841801,8513587,9261781,8682895,9062480","532000.0,540000.0,524000.0,532000.0,1310000.0","RFA-HG-12-007,RFA-HG-12-007,RFA-HG-12-007,RFA-HG-12-007,RFA-HG-13-004"
10003455,m,w,"8414961,8415401,8516143,8516141,8697174","342500.0,342500.0,337500.0,337500.0,337500.0","RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001"
10700012,m,a,"8141572,8141867,7742703,7742333,7942950","720000.0,720000.0,730000.0,730000.0,720000.0","RFA-DK-08-003,RFA-DK-08-003,RFA-DK-08-003,RFA-DK-08-003,RFA-DK-08-003"
9546849,m,w,"8066575,8325176,8149907,8152198,8066895","576000.0,548000.0,560000.0,560000.0,576000.0","RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002"
10406901,f,w,"10117521,10570975,9883453,10614312,10549649","57999.99999999999,51500.0,61500.0,53500.0,53500.0","RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001,RFA-HL-20-001"
8210201,m,w,"10415066,9841689,10306101,10248549,10227196","1070000.0,1230000.0,1160000.0,1160000.0,1160000.0","RFA-MH-19-242,RFA-MH-19-242,RFA-MH-19-242,RFA-MH-19-242,RFA-MH-19-242"
10155547,m,w,"10267188,10092581,10092711,10266779,10524698","580000.0,615000.0,615000.0,580000.0,1070000.0","RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-NS-22-009"
10380652,f,w,"9264346,9264744,9337320,9339461,9340059","262000.0,262000.0,250000.0,250000.0,250000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
8328121,m,w,"8144938,8330246,8150047,7938718,8144939","1800000.0,1712500.0000000002,1800000.0,1800000.0,1750000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
9728688,f,w,"10070077,9874512,10533339,10142234,10534123","464000.0,492000.0,412000.0,464000.0,412000.0","RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046"
9762768,f,a,"9519739,9755289,9753095,9753094,9753093","1375000.0,1353000.0,1353000.0,1353000.0,1353000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
10366039,m,w,"10674274,10674221,10673319,10674294,10583508","669500.0,669500.0,669500.0,669500.0,1545000.0","RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-20-001"
8525585,m,w,"10124296,9276322,9665685,9454331,9883629","290000.0,312500.0,307500.0,312500.0,307500.0","RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007"
9149219,m,w,"10455057,10673198,10456619,10259766,10251870","749000.0,721000.0,749000.0,812000.0,812000.0","RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004"
9546829,f,w,"9151629,9344670,9755478,9546829,9015857","196500.0,187500.0,184500.0,187500.0,199500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
10578760,m,w,"8712099,8811920,9232065,9021595,8892301","532000.0,532000.0,500000.0,524000.0,532000.0","RFA-AI-13-008,RFA-AI-13-008,RFA-AI-13-008,RFA-AI-13-008,RFA-AI-13-008"
7942235,m,w,"9228901,9548117,9858883,9548118,9548112","1048000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
10707158,m,w,"9440248,9870928,9882999,10088444,10304211","437500.0,430500.0,430500.0,406000.0,406000.0","RFA-ES-17-001,RFA-ES-17-001,RFA-ES-17-001,RFA-ES-17-001,RFA-ES-17-001"
7919773,m,w,"7881110,7888658,7934201,7942365,7961833","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8527695,f,w,"10595567,9982772,9982766,10588239,10588240","1545000.0,1845000.0,1845000.0,1545000.0,1545000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
10351931,f,w,"10353532,10349758,10349756,10349755,10349754","1872500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8119685,m,a,"7936895,8308466,7938709,8119685,8118867","756000.0,719250.0,756000.0,735000.0,735000.0","RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006"
8492194,m,w,"8651959,8651958,8451329,8464381,8278285","1330000.0,1330000.0,1350000.0,1350000.0,1370000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
8666752,m,w,"8517934,8518023,8666752,8676793,8676794","270000.0,270000.0,266000.0,266000.0,266000.0","RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005"
7714604,m,w,"7696352,7921908,10251291,9564894,9762097","730000.0,720000.0,1856000.0,2000000.0,1968000.0","RFA-RM-08-020,RFA-RM-08-020,RFA-RM-16-026,RFA-RM-16-026,RFA-RM-16-026"
9854274,m,a,"8016139,8015838,8016132,8016148,8016134","1224000.0,1224000.0,1224000.0,1224000.0,1224000.0","RFA-HS-10-007,RFA-HS-10-007,RFA-HS-10-007,RFA-HS-10-007,RFA-HS-10-007"
7637402,f,w,"8823639,9022494,8788949,8802882,8802881","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
9193285,m,w,"9762068,10001458,10001483,9316774,9245839","184500.0,184500.0,184500.0,196500.0,196500.0","RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009"
8543632,f,w,"7762721,8127860,8132250,8137070,8135990","365000.0,350000.0,350000.0,350000.0,350000.0","RFA-RM-08-029,RFA-RM-08-029,RFA-RM-08-029,RFA-RM-08-029,RFA-RM-08-029"
9699505,m,w,"8282198,8460462,8636993,8637915,8639457","1027500.0,1012500.0,997500.0,997500.0,997500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
10160883,f,w,"9748514,10321600,9318917,9322076,9322074","1230000.0,1070000.0,1250000.0,1250000.0,1250000.0","RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020"
8851574,m,w,"8509881,8657035,9275968,9275976,9275977","202500.0,199500.0,187500.0,187500.0,187500.0","RFA-DK-12-004,RFA-DK-12-004,RFA-DK-12-004,RFA-DK-12-004,RFA-DK-12-004"
9717295,m,w,"10189014,10008042,10360863,10361057,10361105","348000.0,369000.0,348000.0,348000.0,348000.0","RFA-MH-20-120,RFA-MH-20-120,RFA-MH-20-120,RFA-MH-20-120,RFA-MH-20-120"
8538309,m,a,"8189006,8336846,8332244,10498020,10709532","1050000.0,1027500.0,1027500.0,535000.0,515000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-HG-21-001,RFA-HG-21-001"
8663557,m,h,"10599233,10111628,10363694,10375354,10383698","309000.0,348000.0,321000.0,321000.0,321000.0","RFA-CA-20-018,RFA-CA-20-018,RFA-CA-20-018,RFA-CA-20-018,RFA-CA-20-018"
8659452,m,w,"10707888,10353539,10353537,10353536,10353533","1802500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8499148,f,w,"8711938,8892301,8712099,9021595,9232065","532000.0,532000.0,532000.0,524000.0,500000.0","RFA-AI-13-008,RFA-AI-13-008,RFA-AI-13-008,RFA-AI-13-008,RFA-AI-13-008"
10201577,m,a,"9317473,9135309,9552780,8910693,8909111","332500.0,348460.0,332500.0,353780.0,353780.0","RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011"
10090965,f,h,"10417248,10646448,10265515,10264871,10264033","267500.0,257500.0,290000.0,290000.0,290000.0","RFA-AG-20-036,RFA-AG-20-036,RFA-AG-20-036,RFA-AG-20-036,RFA-AG-20-036"
9350668,f,a,"10615776,10615850,10610484,10457670,10450573","772500.0,772500.0,772500.0,802500.0,802500.0","RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020"
9109284,m,w,"9334612,9334604,9540689,9110357,9109477","937500.0,937500.0,937500.0,997500.0,997500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
10242081,m,w,"7844258,8002313,7930537,7940995,7938085","657000.0,648000.0,648000.0,648000.0,648000.0","RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173"
7942791,m,w,"8333982,8725259,8725255,8231620,8231104","685000.0,675000.0,675000.0,700000.0,700000.0","RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004"
9969469,m,h,"9044149,9319291,9355635,9488009,9044406","465500.0,187500.0,187500.0,187500.0,199500.0","RFA-HG-14-006,RFA-HG-14-008,RFA-HG-14-008,RFA-HG-14-008,RFA-HG-14-008"
7626596,m,w,"7928795,7932428,7681554,7696352,7921908","1440000.0,1460000.0,1460000.0,730000.0,720000.0","RFA-GM-06-003,RFA-GM-06-003,RFA-GM-06-003,RFA-RM-08-020,RFA-RM-08-020"
10134824,f,w,"8380181,8022167,8033988,8033990,8033991","2055000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9813755,m,a,"8436052,8436004,8686992,10502788,10398120","6850000.000000001,6850000.000000001,6750000.0,642000.0,642000.0","RFA-DK-11-019,RFA-DK-11-019,RFA-DK-11-019,RFA-DK-18-005,RFA-DK-18-005"
7924597,m,w,"8153648,7924597,8536992,7849341,7939058","360000.0,360000.0,360000.0,365000.0,365000.0","RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004"
7937028,m,w,"8120470,7656802,8066425,8058671,8119424","350000.0,365000.0,350000.0,350000.0,350000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
10221177,f,w,"10650016,9356806,9404756,9356804,9356808","515000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-HS-22-001,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014"
9998690,f,w,"8382000,8508969,8508967,8508980,8508964","1027500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HD-08-016,RFA-HD-08-016,RFA-HD-08-016,RFA-HD-08-016,RFA-HD-08-016"
8880326,f,w,"8379406,8754087,8517036,8733605,8733608","2055000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
