APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_r_wi,APPVAL_RECS_bert-base(para)_r_wi,FOA_RECS_bert-base(para)_r_wi
9069263,m,w,"8514610,8335406,8335408,8229848,8229227","270000.0,274000.0,274000.0,280000.0,280000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8909112,m,h,"10414925,10478886,9826814,9826488,9825732","856000.0,856000.0,984000.0,984000.0,984000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
9951052,m,w,"10438737,10608972,10608991,10609002,10609008","802500.0,772500.0,772500.0,772500.0,772500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
9989008,m,w,"9922845,9473734,9692477,9353283,9566451","615000.0,625000.0,615000.0,625000.0,625000.0","RFA-AG-16-009,RFA-AG-16-009,RFA-AG-16-009,RFA-AG-16-009,RFA-AG-16-009"
9883489,m,w,"10111500,9430398,9646351,9674237,9674422","580000.0,625000.0,615000.0,615000.0,615000.0","RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002"
7938287,f,w,"10128353,9962222,9899183,9899186,9899187","928000.0,984000.0,984000.0,984000.0,984000.0","RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011"
9804361,f,a,"7930537,8002313,7940995,7938085,7943091","648000.0,648000.0,648000.0,648000.0,648000.0","RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173"
8325284,f,w,"10201079,9329844,9342869,9750688,9987199","1230000.0,1310000.0,1250000.0,1230000.0,1230000.0","RFA-DK-14-001,RFA-DK-14-001,RFA-DK-14-001,RFA-DK-14-001,RFA-DK-14-001"
9084733,f,h,"10615580,10617368,10404342,10404761,10405213","772500.0,772500.0,802500.0,802500.0,802500.0","RFA-LM-21-001,RFA-LM-21-001,RFA-LM-21-001,RFA-LM-21-001,RFA-LM-21-001"
8130397,m,a,"9135746,9529840,9334833,9334838,9529867","299250.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
9828021,f,w,"8723687,8310568,9110030,8933600,8723688","6650000.0,7000000.0,6550000.0,6650000.0,6650000.0","RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006"
8501598,f,a,"9566911,9433161,10005497,10005499,10005500","375000.0,375000.0,369000.0,369000.0,369000.0","RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011"
9016532,f,b,"10176459,9312946,9312975,9311297,9311300","869999.9999999999,937500.0,937500.0,937500.0,937500.0","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
9897622,m,w,"9471336,10149231,9897617,9894719,9894717","625000.0,580000.0,615000.0,615000.0,615000.0","RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002"
9788436,m,w,"9450385,9566181,9566179,9566180,9450384","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-DK-17-002,RFA-DK-17-002,RFA-DK-17-002,RFA-DK-17-002,RFA-DK-17-002"
9293243,f,h,"9088302,8499254,9089810,8653759,8497622","393000.0,405000.0,393000.0,405000.0,405000.0","RFA-AI-11-032,RFA-AI-11-032,RFA-AI-11-032,RFA-AI-11-032,RFA-AI-11-032"
9891951,m,b,"8316325,7936230,7796794,7928776,7778805","342500.0,360000.0,360000.0,360000.0,360000.0","RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005"
9313003,m,w,"10117250,9888920,10311218,10527329,9969430","869999.9999999999,922500.0,802500.0,772500.0,922500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
7556788,f,w,"8215694,7993520,8008775,7991797,7991331","274000.0,280000.0,280000.0,280000.0,280000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
8330952,m,w,"9325497,9132205,8920547,8920543,8920548","312500.0,327500.0,332500.0,332500.0,332500.0","RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003,RFA-DK-13-003"
8682898,m,w,"9296605,8803611,8900959,8930126,8900958","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007"
9323616,m,w,"9884721,10656190,9674814,9674813,9674741","184500.0,154500.0,184500.0,184500.0,184500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
9546506,m,w,"10463721,10236872,10232687,10232688,10232689","535000.0,580000.0,580000.0,580000.0,580000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8301940,f,w,"8883655,8677914,8677924,8246596,8260918","665000.0,665000.0,665000.0,700000.0,700000.0","RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026"
10361424,m,w,"9625339,9626529,10240520,10005899,10479177","468750.0,531250.0,493000.0,522750.0,454750.0","RFA-CA-17-043,RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052"
8378350,m,w,"9685833,9546462,9552302,9379922,9895604","590400.0,600000.0,600000.0,600000.0,590400.0","RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016"
10200529,f,h,"7614181,7586196,7812163,7835638,10108941","313900.0,313900.0,309600.0,309600.0,290000.0","RFA-HL-07-002,RFA-HL-07-002,RFA-HL-07-002,RFA-HL-07-002,RFA-RM-15-015"
9868112,f,w,"10290748,10289789,10289786,10289785,10289784","464000.0,464000.0,464000.0,464000.0,464000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
9542113,m,w,"9130571,8922820,9112234,8927351,8922819","655000.0,665000.0,665000.0,665000.0,665000.0","RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004"
8015465,m,w,"8015943,8015345,8015889,8015805,8016161","432000.0,432000.0,432000.0,432000.0,432000.0","RFA-HS-10-022,RFA-HS-10-022,RFA-HS-10-022,RFA-HS-10-022,RFA-HS-10-022"
9763944,f,h,"8535048,9256457,8823037,8650816,8823045","506250.00000000006,468750.0,498750.0,498750.0,498750.0","RFA-DA-13-001,RFA-DA-13-001,RFA-DA-13-001,RFA-DA-13-001,RFA-DA-13-001"
8475813,m,w,"8878029,8701239,8917864,8883116,8580866","199500.0,199500.0,199500.0,199500.0,202500.0","RFA-AR-13-004,RFA-AR-13-004,RFA-AR-13-004,RFA-AR-13-004,RFA-AR-13-004"
7932707,m,w,"10543288,10543359,10708037,10707451,10707288","401250.0,401250.0,386250.0,386250.0,386250.0","RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022"
10544043,m,b,"8381162,8733605,8733611,8733601,8733598","2055000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10617209,f,h,"10393674,9731111,9730766,9730767,9730769","267500.0,307500.0,307500.0,307500.0,307500.0","RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002"
8746034,f,w,"9788465,9746889,10219697,9646550,9872671","246000.0,246000.0,246000.0,250000.0,246000.0","RFA-OD-18-003,RFA-OD-18-003,RFA-OD-18-003,RFA-OD-18-003,RFA-OD-18-003"
8669062,m,w,"8675264,8174194,8176811,8179109,8476239","332500.0,350000.0,350000.0,350000.0,337500.0","RFA-GM-11-004,RFA-GM-11-004,RFA-GM-11-004,RFA-GM-11-004,RFA-GM-11-004"
10687330,f,w,"8149989,8149991,8020738,8021062,9690737","210000.0,210000.0,216000.0,216000.0,2767500.0","RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-GM-15-001"
7727712,f,w,"9277472,9098205,9567637,9697816,9481714","500000.0,524000.0,500000.0,492000.0,500000.0","RFA-ES-15-001,RFA-ES-15-001,RFA-ES-15-001,RFA-ES-15-001,RFA-ES-15-001"
9286810,m,w,"10694884,10479182,10479175,10479172,10479169","1184500.0,1230500.0,1230500.0,1230500.0,1230500.0","RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003"
8688960,f,w,"8072368,8513157,8688944,8513158,8513155","2100000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
8277399,m,w,"9122477,8550814,8724107,9534826,8368195","327500.0,337500.0,337500.0,312500.0,342500.0","RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032"
9310235,m,w,"8924248,8733166,8924283,9115575,9115603","665000.0,665000.0,665000.0,655000.0,655000.0","RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014"
10250422,f,w,"10681283,10500864,10669873,10301870,10302989","143170.0,148730.0,1070000.0,1160000.0,1160000.0","RFA-AG-22-009,RFA-AG-22-009,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025"
8535662,m,w,"10162308,10129311,10135020,10135023,10135024","1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
9056289,m,w,"8333992,8333982,8725259,8725255,8231620","685000.0,685000.0,675000.0,675000.0,700000.0","RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004"
7740112,m,w,"7742417,7928193,8717596,7741763,8548906","292000.0,288000.0,332500.0,365000.0,337500.0","RFA-CA-08-025,RFA-CA-08-025,RFA-CA-08-024,RFA-CA-08-024,RFA-CA-08-024"
9927583,m,w,"10620820,10146663,10148623,10794460,10631980","257500.0,307500.0,290000.0,257500.0,257500.0","RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002"
8424255,m,h,"9340059,9339517,9337320,9264744,9264346","250000.0,250000.0,250000.0,262000.0,262000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
10093953,m,w,"10727881,10729695,10727757,10723148,10397125","515000.0,515000.0,515000.0,515000.0,267500.0","RFA-AG-23-024,RFA-AG-23-024,RFA-AG-23-024,RFA-AG-23-024,RFA-AG-19-016"
8461747,m,w,"9336710,9748859,9137626,9102722,9103568","187500.0,184500.0,196500.0,199500.0,199500.0","RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023"
9737048,f,h,"10306390,10533316,10304853,10306393,10306410","428000.0,412000.0,428000.0,428000.0,428000.0","RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046"
8532979,m,w,"7871508,7643451,7640611,7658863,7658887","432000.0,438000.0,438000.0,438000.0,438000.0","RFA-HG-05-002,RFA-HG-05-002,RFA-HG-05-002,RFA-HG-05-002,RFA-HG-05-002"
9768292,f,w,"9768292,9564044,9783703,9767523,9408285","615000.0,625000.0,615000.0,615000.0,625000.0","RFA-AA-17-014,RFA-AA-17-014,RFA-AA-17-014,RFA-AA-17-014,RFA-AA-17-014"
10532538,f,w,"10532538,10701915,10703458,10532013,10703459","1070000.0,1030000.0,1030000.0,1070000.0,1030000.0","RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009"
9103366,f,w,"8729423,9114402,8520172,8527517,8528514","399000.0,393000.0,405000.0,405000.0,405000.0","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
10227948,f,w,"10252886,10657676,10003138,10003141,10017794","580000.0,515000.0,615000.0,615000.0,615000.0","RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006"
9440660,f,w,"9335825,9194214,9332375,9491785,9490316","625000.0,655000.0,625000.0,625000.0,625000.0","RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006"
8448447,f,w,"9351792,9722053,9479683,9475338,9478155","250000.0,246000.0,250000.0,250000.0,250000.0","RFA-AA-17-006,RFA-AA-17-006,RFA-AA-17-006,RFA-AA-17-006,RFA-AA-17-006"
9545765,f,a,"7591142,8117469,7683969,8311774,8241097","613200.0,588000.0,613200.0,575400.0,575400.0","RFA-MH-08-030,RFA-MH-08-030,RFA-MH-08-030,RFA-MH-08-030,RFA-MH-08-030"
8389846,m,w,"8385857,9088309,8385912,8385924,8385821","26030000.000000004,24890000.0,26030000.000000004,26030000.000000004,26030000.000000004","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
9994966,m,w,"7931490,7931147,7931155,7931618,8149926","486180.0,486180.0,486180.0,486180.0,933800.0","RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-CA-09-026"
10670333,f,w,"8974156,8971609,9316599,9316592,9534604","465500.0,465500.0,437500.0,437500.0,437500.0","RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004"
10264950,m,w,"9755115,9923712,8990689,9105753,9323489","246000.0,246000.0,1463000.0,1441000.0,1375000.0","RFA-HD-19-018,RFA-HD-19-018,RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027"
7817303,m,w,"8144371,8130677,8130689,8130688,8130687","108000.0,108000.0,108000.0,108000.0,108000.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
8607882,m,w,"8316179,8120246,8316181,7900897,7900938","1918000.0,1960000.0,1918000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
9060404,m,w,"7767641,8089557,8280386,8278025,8530280","584000.0,560000.0,548000.0,548000.0,540000.0","RFA-MH-09-100,RFA-MH-09-100,RFA-MH-09-100,RFA-MH-09-100,RFA-MH-09-100"
8709275,f,w,"10707321,10498020,10498726,10498859,10642310","515000.0,535000.0,535000.0,535000.0,515000.0","RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001"
10146359,f,w,"10139021,10527340,9902868,9902976,9903047","869999.9999999999,772500.0,922500.0,922500.0,922500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
8063772,m,a,"10599560,10709611,10599557,10599558,10599559","6687500.0,6437500.0,6687500.0,6687500.0,6687500.0","RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021"
9742550,m,w,"8068114,8068443,8150949,8149980,8322783","3240000.0,3240000.0,3150000.0,3150000.0,3082500.0000000005","RFA-RM-10-006,RFA-RM-10-006,RFA-RM-10-006,RFA-RM-10-006,RFA-RM-10-006"
10404416,m,w,"7932543,7684217,8118030,7906881,7556643","292000.0,292000.0,350000.0,360000.0,365000.0","RFA-DE-08-007,RFA-DE-08-007,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
8700265,m,w,"10201467,9965707,9588957,9589792,9589788","957000.0,1014750.0,1031250.0,1031250.0,1031250.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
8892301,m,a,"10299633,10156146,10153409,10138398,10136988","214000.0,232000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8725122,f,w,"8728216,8379091,8536278,8536277,8536275","266000.0,274000.0,270000.0,270000.0,270000.0","RFA-DK-10-009,RFA-DK-10-009,RFA-DK-10-009,RFA-DK-10-009,RFA-DK-10-009"
10891329,f,w,"10891329,10693983,10556273,10761138,10761968","1854000.0,1854000.0,1926000.0,1854000.0,1854000.0","RFA-OH-22-001,RFA-OH-22-001,RFA-OH-22-001,RFA-OH-23-003,RFA-OH-23-003"
10260448,f,b,"10740570,10740237,10740765,10585674,10694223","721000.0,721000.0,515000.0,214000.0,206000.0","RFA-DA-23-026,RFA-DA-23-026,RFA-DA-23-028,RFA-DA-22-038,RFA-DA-22-038"
10201889,m,h,"8695328,8565831,8150917,8507220,8503605","997500.0,1012500.0,1050000.0,1012500.0,1012500.0","RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013"
10104266,f,w,"9454567,8269924,8055489,7692164,7691786","500000.0,68500.0,70000.0,73000.0,73000.0","RFA-MH-14-030,RFA-MH-08-080,RFA-MH-08-080,RFA-MH-08-080,RFA-MH-08-080"
9041305,m,w,"7994522,8144354,8707506,8697072,7994580","1080000.0,1050000.0,997500.0,997500.0,1080000.0","RFA-HD-09-004,RFA-HD-09-004,RFA-HD-09-004,RFA-HD-09-004,RFA-HD-09-004"
9550774,m,w,"8500738,8534762,8502396,8496275,8491305","342500.0,337500.0,342500.0,342500.0,342500.0","RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018"
9927584,f,w,"9707732,9376151,9694158,10180888,9511735","369000.0,375000.0,369000.0,348000.0,375000.0","RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042"
8295437,m,w,"9755115,9923712,8704980,8588492,8588219","246000.0,246000.0,66500.0,67500.0,472500.00000000006","RFA-HD-19-018,RFA-HD-19-018,RFA-HD-13-009,RFA-HD-13-009,RFA-HD-13-008"
10532015,f,w,"10731695,10267764,10263368,10263262,10126385","154500.0,232000.0,232000.0,232000.0,246000.0","RFA-OD-22-015,RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005"
7829637,f,w,"7939624,7843200,7938974,7843426,7845977","360000.0,365000.0,360000.0,365000.0,365000.0","RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170"
8537115,m,w,"7690953,7691391,9050369,9045128,9050243","365000.0,365000.0,299250.0,299250.0,299250.0","RFA-AA-08-010,RFA-AA-08-010,RFA-AA-15-008,RFA-AA-15-008,RFA-AA-15-008"
10701944,f,w,"10102226,9328485,10102228,9440414,9440415","46400.0,50000.0,46400.0,50000.0,50000.0","RFA-DK-16-021,RFA-DK-16-021,RFA-DK-16-021,RFA-DK-16-021,RFA-DK-16-021"
8842603,m,w,"10330342,10330219,10700076,10690696,10492637","579998.84,579998.84,514998.97,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
7677986,m,w,"9334045,9320966,9344529,9153169,9152898","250000.0,250000.0,250000.0,262000.0,262000.0","RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013"
9171885,m,w,"8074528,8322939,8044067,7892575,8076829","700000.0,700000.0,700000.0,720000.0,700000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
9938413,f,w,"9984225,9938413,9794643,9794644,9688831","1230000.0,1230000.0,1230000.0,1230000.0,1250000.0","RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004"
9527426,m,w,"7858203,7657441,7897865,7628690,7858166","1387000.0,1387000.0,1387000.0,1387000.0,1387000.0","RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003"
9732936,f,h,"10328173,10442765,10479062,10632081,10686097","261000.0,240750.0,240750.0,231750.0,231750.0","RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150"
9744452,m,w,"8736035,8881327,8892604,9673609,9223662","266000.0,266000.0,1330000.0,1230000.0,1250000.0","RFA-MH-14-171,RFA-MH-14-171,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
8167632,f,w,"8360672,7959742,8359578,8359581,8359582","280000.0,292000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
8368675,f,w,"10611401,10377525,10225799,10225798,10225131","128750.0,133750.0,145000.0,145000.0,145000.0","RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010"
8619190,f,w,"9922300,10600018,10388257,10598480,10598481","1230000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
7683854,m,w,"7906018,7931343,7664962,7885416,7885417","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030"
9390979,f,w,"9146709,9053720,9921573,9531467,9972970","1250000.0,1330000.0,1230000.0,1250000.0,1160000.0","RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006"
8090478,f,h,"7917356,7882271,7917359,7917358,7917357","219000.0,219000.0,219000.0,219000.0,219000.0","RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005"
7790849,m,w,"7961323,8365225,8097508,8092791,8098149","6935000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9515571,f,w,"8991655,9297347,9732317,9730238,9725732","418950.0,393750.0,387450.0,387450.0,387450.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
9259942,f,w,"10674925,10512187,10631207,10631200,10631199","154500.0,160500.0,154500.0,154500.0,154500.0","RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015"
8511843,f,w,"10760002,10759550,10759735,10784019,9942319","284038.98,284038.98,284038.98,256470.0,184500.0","RFA-NS-23-006,RFA-NS-23-006,RFA-NS-23-006,RFA-NS-22-025,RFA-NS-19-036"
8539894,m,w,"9592897,10252039,9750295,9750294,9750270","937500.0,869999.9999999999,922500.0,922500.0,922500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
10149922,f,b,"8519218,8527690,8525325,8519216,8525332","459000.00000000006,459000.00000000006,459000.00000000006,459000.00000000006,459000.00000000006","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
8249397,f,w,"9462177,9077854,9899279,9899281,9899863","250000.0,262000.0,246000.0,246000.0,246000.0","RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020"
9189717,m,w,"10407761,10622630,10622624,10622622,10408486","1070000.0,1030000.0,1030000.0,1030000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
10381666,f,w,"9787593,10223459,9677803,9678142,9677805","553500.0,522000.0,562500.0,562500.0,562500.0","RFA-RM-18-012,RFA-RM-18-012,RFA-RM-18-012,RFA-RM-18-012,RFA-RM-18-012"
10453564,m,w,"8550031,8413936,8540334,8413560,8414142","270000.0,274000.0,270000.0,274000.0,274000.0","RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014"
7827995,f,w,"7893695,7900118,7907604,7879528,7893721","72000.0,73000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
7942063,m,w,"7924910,7881980,7694378,7919509,8127697","1095000.0,730000.0,730000.0,720000.0,700000.0","RFA-AA-06-006,RFA-AA-07-010,RFA-AA-07-010,RFA-AA-07-010,RFA-AA-07-010"
9774474,f,a,"8235030,8067079,7713358,7713847,7713876","479500.00000000006,490000.0,511000.0,511000.0,511000.0","RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070"
9450430,f,w,"9431063,9617156,9188572,9257685,10809408","125000.0,123000.0,125000.0,131000.0,257500.0","RFA-MD-15-006,RFA-MD-15-006,RFA-MD-15-006,RFA-MD-15-006,RFA-MD-23-001"
9509407,m,w,"8326734,8121183,8151984,8139836,8717636","6850000.000000001,7200000.0,7200000.0,7000000.0,6650000.0","RFA-DK-09-504,RFA-DK-09-504,RFA-DK-09-504,RFA-DK-09-504,RFA-DK-09-504"
10606568,m,w,"10176493,10015284,10646279,10176491,10015282","812000.0,861000.0,721000.0,812000.0,861000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
10140354,m,a,"9280945,9281748,9281743,9281745,9281737","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
7766367,m,w,"9170669,9360103,9536014,9542285,9540880","327500.0,312500.0,312500.0,312500.0,312500.0","RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006,RFA-EB-15-006"
8099009,f,w,"9040080,9658362,9295929,9198979,9221246","655000.0,615000.0,625000.0,625000.0,625000.0","RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001"
8502615,m,w,"8322627,7753567,7900897,7900940,7900938","1918000.0,2044000.0,2016000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
8063752,m,w,"10174220,9980430,9955299,9964864,9964865","2373900.0,2373900.0,2373900.0,2373900.0,2373900.0","RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035"
8464111,m,w,"9749167,9577443,9577979,9702001,8620276","1845000.0,1875000.0,1875000.0,1845000.0,303750.0","RFA-ES-17-007,RFA-ES-17-007,RFA-ES-17-007,RFA-ES-17-007,RFA-ES-13-003"
8013407,f,w,"10669855,10302137,10701062,10690701,10684333","1070000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025"
9116934,f,w,"9823831,10077521,10341087,10341095,10341097","399750.0,377000.0,347750.0,347750.0,347750.0","RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013"
