APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_r_w,APPVAL_RECS_bert-base(para)_r_w,FOA_RECS_bert-base(para)_r_w
10651665,f,w,"7837737,7882468,7821436,8112750,8069929","720000.0,720000.0,720000.0,700000.0,700000.0","RFA-DE-07-006,RFA-DE-07-006,RFA-DE-07-006,RFA-DE-07-006,RFA-DE-07-006"
9788361,m,h,"8707400,8699693,8014602,8149926,8532854","887110.0,887110.0,960480.0,933800.0,900450.0000000001","RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026"
10335890,f,w,"10339454,10116386,10116389,10116390,10116392","1872500.0,2030000.0,2030000.0,2030000.0,2030000.0","RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002"
8320384,m,w,"8398927,8212278,8294798,8325589,8537348","405000.0,411000.00000000006,411000.00000000006,411000.00000000006,405000.0","RFA-AT-09-002,RFA-AT-09-002,RFA-AT-09-002,RFA-AT-09-002,RFA-AT-09-002"
10173611,m,a,"9065464,8847623,9291406,8605381,9936112","65500.0,66500.0,62500.0,66500.0,615000.0","RFA-AG-13-014,RFA-AG-13-014,RFA-AG-13-014,RFA-AG-13-014,RFA-AG-18-024"
7834572,m,w,"10449317,10208683,10656300,10008512,9308668","2568000.0,2784000.0,2472000.0,2952000.0,500000.0","RFA-AI-19-041,RFA-AI-19-041,RFA-AI-19-041,RFA-AI-19-041,RFA-AI-14-012"
9982117,f,w,"10308108,10106861,10758087,10758085,10758083","53500.0,57999.99999999999,1339000.0,1339000.0,1339000.0","RFA-MH-20-421,RFA-MH-20-421,RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022"
10699126,m,a,"9554643,9479506,9478462,9478418,9478417","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010"
8378480,m,h,"8444620,7671890,7671888,7671886,7671884","405000.0,438000.0,438000.0,438000.0,438000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
10149853,f,w,"9724216,9308685,9310021,9310022,9308694","86100.0,87500.0,87500.0,87500.0,87500.0","RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018"
9471349,m,h,"10149227,9690539,9687655,9679468,9679467","580000.0,615000.0,615000.0,615000.0,615000.0","RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002"
7879533,m,w,"10434770,8551400,8433290,8554311,8646447","428000.0,1350000.0,1370000.0,1350000.0,1350000.0","RFA-AI-18-026,RFA-HD-12-210,RFA-HD-12-210,RFA-HD-12-210,RFA-HD-12-210"
9482112,m,w,"7690868,7837607,7690839,7690833,7690830","73000.0,72000.0,73000.0,73000.0,73000.0","RFA-HL-08-008,RFA-HL-08-008,RFA-HL-08-008,RFA-HL-08-008,RFA-HL-08-008"
9920011,f,w,"7677500,7684281,7657486,7692230,8856283","511000.0,511000.0,511000.0,511000.0,2992500.0","RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-GM-14-002"
7665204,m,w,"8849086,8850656,8853001,8852336,8853116","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8079105,m,a,"10263368,10263262,10261519,10128110,10127489","232000.0,232000.0,232000.0,246000.0,246000.0","RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005"
8494473,m,w,"9902304,9733642,9902305,9739126,9738881","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
8246757,f,w,"8291433,8118202,7931855,8523445,8118225","342500.0,350000.0,360000.0,342500.0,280000.0","RFA-RM-09-008,RFA-RM-09-008,RFA-RM-09-008,RFA-RM-09-008,RFA-RM-09-009"
8899681,m,h,"9326322,8935910,9102782,8899681,8899195","3750000.0,3990000.0,3930000.0,3990000.0,3990000.0","RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016"
8382293,f,w,"10085116,10612714,10368045,10381455,10437588","464000.0,412000.0,428000.0,428000.0,428000.0","RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064"
10394106,f,h,"8832604,9257400,8482232,8427490,8664394","1463000.0,1375000.0,1485000.0,1485000.0,1463000.0","RFA-ES-12-002,RFA-ES-12-002,RFA-ES-12-002,RFA-ES-12-002,RFA-ES-12-002"
9258430,m,w,"8850845,8911814,8725456,8724073,8724906","665000.0,665000.0,665000.0,665000.0,665000.0","RFA-DE-14-004,RFA-DE-14-004,RFA-DE-14-004,RFA-DE-14-004,RFA-DE-14-004"
9750222,m,w,"10239749,10450732,10669151,10669147,10669145","928000.0,856000.0,824000.0,824000.0,824000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
8083260,m,w,"10451579,10219080,9486073,9486440,9486473","802500.0,869999.9999999999,937500.0,937500.0,937500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
8901871,m,w,"9087049,9188137,8932803,8932805,9297117","458500.0,458500.0,465500.0,465500.0,437500.0","RFA-NR-14-003,RFA-NR-14-003,RFA-NR-14-003,RFA-NR-14-003,RFA-NR-14-003"
8174662,m,w,"9066166,8316234,8316293,8860227,8866425","150650.0,157550.0,157550.0,152950.0,152950.0","RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013"
10058995,m,b,"9323437,9325331,8965637,8963948,9763354","875000.0,875000.0,931000.0,931000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8432009,f,w,"9054601,9520098,9831153,9140083,9137642","1330000.0,1250000.0,1230000.0,1310000.0,1310000.0","RFA-DA-15-017,RFA-DA-15-017,RFA-DA-15-017,RFA-DA-15-017,RFA-DA-15-017"
8260783,m,w,"8305921,8662788,8450929,8469083,8306428","342500.0,332500.0,337500.0,337500.0,342500.0","RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002"
9607557,f,w,"9246770,9607558,10341097,10533648,10341095","406250.0,399750.0,347750.0,347750.0,347750.0","RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013"
8710049,m,w,"10330342,10330219,10700076,10690696,10492637","579998.84,579998.84,514998.97,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
7933791,f,w,"10025551,10033596,10625462,10665013,10221776","492000.0,492000.0,412000.0,412000.0,464000.0","RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016,RFA-HL-20-016"
9753815,m,w,"8848724,9267086,9750569,9706083,9706082","1330000.0,1250000.0,1230000.0,1230000.0,1230000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
7882577,m,b,"9542906,9145795,9557588,9545517,9557074","1562500.0,1637500.0,1562500.0,1562500.0,1562500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
8927937,m,w,"8229848,8229227,8514610,8514609,8335408","280000.0,280000.0,270000.0,270000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
10252441,f,a,"9789299,9837229,9789281,9837381,9617513","369000.0,369000.0,369000.0,369000.0,375000.0","RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003"
9720200,m,w,"10232687,10615212,10455092,10455091,10676780","580000.0,515000.0,535000.0,535000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8141156,f,w,"10678933,10454194,10669145,10669147,10669151","824000.0,856000.0,824000.0,824000.0,824000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
8897974,f,h,"10793908,10793827,10793866,10793865,10793864","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-075,RFA-AI-22-075,RFA-AI-22-075,RFA-AI-22-075,RFA-AI-22-075"
7688873,m,w,"10208683,10656300,10008512,10449317,9724339","2784000.0,2472000.0,2952000.0,2568000.0,492000.0","RFA-AI-19-041,RFA-AI-19-041,RFA-AI-19-041,RFA-AI-19-041,RFA-AI-14-012"
9475176,m,w,"8847623,9291406,9065464,8605381,9896487","66500.0,62500.0,65500.0,66500.0,246000.0","RFA-AG-13-014,RFA-AG-13-014,RFA-AG-13-014,RFA-AG-13-014,RFA-MH-19-511"
8033334,f,a,"8508974,8382010,8508983,8381125,7942231","1012500.0,1027500.0,1012500.0,1027500.0,1095000.0","RFA-HD-08-016,RFA-HD-08-016,RFA-HD-08-016,RFA-HD-08-016,RFA-HD-08-016"
7941822,m,w,"8525399,8536291,8539620,8526391,8507814","270000.0,270000.0,270000.0,270000.0,270000.0","RFA-ES-11-010,RFA-ES-11-010,RFA-ES-11-010,RFA-ES-11-010,RFA-ES-11-010"
9319157,m,b,"7670344,7900589,7640777,7805577,7918923","292000.0,288000.0,292000.0,288000.0,288000.0","RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042"
10190901,m,w,"8450895,8666627,8640148,8640145,8640144","1012500.0,997500.0,997500.0,997500.0,997500.0","RFA-DK-10-003,RFA-DK-10-003,RFA-DK-10-003,RFA-DK-10-003,RFA-DK-10-003"
9517859,f,h,"10579073,10588960,10579071,10579072,10579074","437750.0,437750.0,437750.0,437750.0,437750.0","RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027"
7929598,m,a,"7684831,7903355,7687572,7649370,8104031","1022000.0,1008000.0,1022000.0,1022000.0,980000.0","RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020"
7935295,f,w,"10372955,10436179,9512284,9684606,9660552","374500.0,374500.0,437500.0,430500.0,430500.0","RFA-DE-18-004,RFA-DE-18-004,RFA-DE-18-004,RFA-DE-18-004,RFA-DE-18-004"
8449133,m,h,"10037968,10037854,10037760,10031380,10667123","613770.0,613770.0,613770.0,613770.0,515000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-23-010"
10652514,m,w,"8911824,8402722,8402523,9116822,8511627","53200.0,54800.00000000001,54800.00000000001,50000.0,54000.0","RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014"
9767577,m,w,"10003228,10690447,10244938,9932839,10469396","369000.0,309000.0,348000.0,369000.0,321000.0","RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021"
8345678,m,w,"8803583,8926854,9117143,8919244,8914494","199500.0,199500.0,199500.0,199500.0,199500.0","RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008"
9674856,f,w,"8676643,7992670,8292223,8508841,8486379","1596000.0,1728000.0,1644000.0000000002,1620000.0,1620000.0","RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030"
10015204,f,w,"8724319,8531118,8516598,8528649,8151084","532000.0,540000.0,540000.0,540000.0,560000.0","RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002,RFA-RM-10-002"
10663363,f,w,"10153409,10156146,10138398,10136988,10136373","232000.0,232000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
10680567,m,w,"7569019,8018676,7591711,7760586,7790635","365000.0,350000.0,365000.0,360000.0,360000.0","RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019"
9188495,f,w,"9770860,9995494,9998950,9188322,9188495","369000.0,369000.0,369000.0,393000.0,393000.0","RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013"
8733160,m,w,"10296257,10296007,10264921,10264100,10264080","116000.0,116000.0,116000.0,116000.0,116000.0","RFA-DK-19-026,RFA-DK-19-026,RFA-DK-19-026,RFA-DK-19-026,RFA-DK-19-026"
8884678,f,w,"10491953,10665746,10378786,10783393,10784407","615250.0,592250.0,667000.0,256470.0,256470.0","RFA-DA-21-029,RFA-DA-21-029,RFA-DA-21-029,RFA-NS-22-022,RFA-NS-22-022"
8734222,m,a,"10712610,10714535,10714533,10714532,10714531","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014"
9148067,m,w,"9889696,10106608,10348717,9935941,10025696","369000.0,348000.0,321000.0,369000.0,369000.0","RFA-CA-19-020,RFA-CA-19-020,RFA-CA-19-020,RFA-CA-19-020,RFA-CA-19-020"
9135149,m,w,"8144939,8330246,7616961,8545224,8144938","1750000.0,1712500.0000000002,1825000.0,1687500.0,1800000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
9512924,m,w,"9385159,9533194,8478083,8306300,8380548","1000000.0,1000000.0,1012500.0,1027500.0,1027500.0","RFA-HL-15-027,RFA-HL-15-027,RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009"
7701551,m,w,"10202410,9731412,9950980,9978692,10183147","869999.9999999999,922500.0,922500.0,922500.0,869999.9999999999","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
9045566,m,w,"8971383,9144427,9128650,9132288,9333417","199500.0,196500.0,196500.0,196500.0,187500.0","RFA-GM-15-006,RFA-GM-15-006,RFA-GM-15-006,RFA-GM-15-006,RFA-GM-15-006"
10144820,m,w,"10708750,10427219,10440593,10468361,10163049","875500.0,909500.0,986000.0,986000.0,986000.0","RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028"
9335976,f,w,"8711423,8517895,8868954,8913107,8414034","997500.0,1027500.0,997500.0,997500.0,1027500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
9922864,f,b,"9729364,9729359,9728689,9728690,9728691","1845000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
9546019,m,a,"9363731,9532070,9364332,9364868,9366722","93750.0,93750.0,93750.0,93750.0,93750.0","RFA-AG-17-012,RFA-AG-17-012,RFA-AG-17-012,RFA-AG-17-012,RFA-AG-17-012"
7743053,m,w,"7740823,8015262,7996643,7996032,8019086","292000.0,280000.0,280000.0,280000.0,280000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
10339728,f,h,"9523368,9484207,9484206,9353721,9353716","875000.0,875000.0,875000.0,875000.0,875000.0","RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023"
10163676,m,w,"9731084,9915896,9915899,9915900,9919478","92250.0,92250.0,92250.0,92250.0,92250.0","RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004"
9770557,m,w,"10295867,10520457,10696233,10108885,10294431","232000.0,214000.0,206000.0,246000.0,232000.0","RFA-OD-20-004,RFA-OD-20-004,RFA-OD-20-004,RFA-OD-20-004,RFA-OD-20-004"
10018167,f,b,"10740765,8826956,8975120,8827590,8920538","515000.0,266000.0,266000.0,266000.0,266000.0","RFA-DA-23-028,RFA-CA-14-009,RFA-CA-14-009,RFA-CA-14-009,RFA-CA-14-009"
9321533,m,a,"8127613,8006864,8269132,8197146,8775130","350000.0,360000.0,342500.0,342500.0,332500.0","RFA-DE-10-001,RFA-DE-10-001,RFA-DE-10-001,RFA-DE-10-001,RFA-DE-10-001"
9393537,m,w,"9393542,9609408,9604721,9604722,9604724","1562500.0,1537500.0,1537500.0,1537500.0,1537500.0","RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002"
10332731,f,w,"8908679,8463198,8548350,8463179,8548342","2394000.0,2430000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
9186488,f,a,"8452056,8460462,8463990,8451885,8459979","1012500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
9270571,m,a,"8206093,7642845,8205975,8267034,8233505","315000.0,328500.0,315000.0,308250.0,308250.0","RFA-MH-09-021,RFA-MH-09-021,RFA-MH-09-021,RFA-MH-09-021,RFA-MH-09-021"
9250747,m,w,"10321882,10530660,10542732,10318078,10026575","85600.0,82400.0,82400.0,85600.0,92800.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
8290333,f,w,"8312849,8311950,8318982,8311941,10376063","245000.0,245000.0,245000.0,245000.0,1016500.0","RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-007,RFA-MD-20-001"
10620820,m,h,"10246615,10237178,9625516,9346005,9334591","615000.0,580000.0,615000.0,615000.0,615000.0","RFA-FD-15-001,RFA-FD-15-001,RFA-FD-15-001,RFA-FD-15-001,RFA-FD-15-001"
8827244,f,w,"10145159,10548122,10308514,10580873,10659359","464000.0,412000.0,428000.0,428000.0,428000.0","RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021"
8055733,f,w,"8414453,8537438,8415609,8415615,8415616","164400.0,162000.0,164400.0,164400.0,164400.0","RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002"
8033384,f,w,"8727473,8022167,8033988,8033990,8033991","1995000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9568396,m,w,"7797452,7797453,7797451,7600579,7843500","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
8900947,f,w,"8131750,7918096,8127775,8120813,8131753","576000.0,584000.0,560000.0,576000.0,576000.0","RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004"
10657711,m,w,"8500755,8500760,8500716,8500823,8500548","337500.0,337500.0,337500.0,337500.0,337500.0","RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006"
9132768,m,w,"8143938,8075516,7846857,7846856,7846855","1080000.0,1050000.0,1095000.0,1095000.0,1095000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
9712515,m,w,"10026575,10529294,10026360,10025851,10025548","92800.0,82400.0,92800.0,92800.0,92800.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
8089346,m,a,"10304202,10297863,10305688,10308105,10136373","214000.0,214000.0,214000.0,214000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8305921,m,a,"10684271,10663327,10684282,10684274,10682534","824000.0,824000.0,824000.0,824000.0,824000.0","RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029"
10240582,m,w,"9124842,9121382,8664101,8738620,8664177","393000.0,393000.0,399000.0,399000.0,399000.0","RFA-CA-13-002,RFA-CA-13-002,RFA-CA-13-002,RFA-CA-13-002,RFA-CA-13-002"
9146685,m,w,"10213225,10213223,10201758,9968486,9968483","812000.0,812000.0,812000.0,861000.0,861000.0","RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017"
10470897,f,w,"9206061,9531251,9743910,9321393,9768763","655000.0,625000.0,625000.0,625000.0,625000.0","RFA-AT-16-006,RFA-AT-16-006,RFA-AT-16-006,RFA-AT-16-006,RFA-AT-16-005"
8379014,f,w,"9485856,9437638,8917089,8840490,8821576","937500.0,937500.0,997500.0,997500.0,997500.0","RFA-AI-13-013,RFA-AI-13-013,RFA-AI-13-013,RFA-AI-13-013,RFA-AI-13-013"
10348760,f,h,"7555050,7930617,7729871,7729814,7728617","135185.78,360000.0,365000.0,365000.0,365000.0","RFA-AG-07-004,RFA-AG-09-010,RFA-AG-09-010,RFA-AG-09-010,RFA-AG-09-010"
9577979,m,w,"9185116,9182930,9184137,9768320,9977129","1310000.0,1310000.0,1310000.0,861000.0,861000.0","RFA-DA-16-005,RFA-DA-16-005,RFA-DA-16-006,RFA-RM-17-005,RFA-RM-17-005"
8739566,m,w,"9123699,8675127,9319831,8890904,8739566","1965000.0,2025000.0,1875000.0,1995000.0,1995000.0","RFA-NS-13-012,RFA-NS-13-012,RFA-NS-13-012,RFA-NS-13-012,RFA-NS-13-012"
10385798,m,w,"9472109,9568054,9472656,9571254,8050087","500000.0,500000.0,500000.0,500000.0,700000.0","RFA-TR-17-007,RFA-TR-17-007,RFA-TR-17-007,RFA-TR-17-007,RFA-EB-08-003"
8385088,m,w,"8384740,8722990,8919827,8918703,8385088","822000.0000000001,798000.0,798000.0,798000.0,822000.0000000001","RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208"
7654260,m,w,"7936230,7658650,7658504,7666449,7657009","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005"
10349460,f,w,"8442095,8443608,8443510,8443565,8443130","236250.00000000003,236250.00000000003,236250.00000000003,236250.00000000003,236250.00000000003","RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021"
8972873,m,h,"7769129,8424991,8130693,7937882,9461963","584000.0,540000.0,548000.0,576000.0,412650.0","RFA-HL-09-011,RFA-HL-09-011,RFA-HL-09-011,RFA-HL-09-011,RFA-OD-16-001"
9143074,m,h,"9340007,9544701,9293815,9987322,9759653","1000000.0,1000000.0,1048000.0,984000.0,984000.0","RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019"
9116302,f,a,"9609947,9608514,9419500,9564973,9959467","375000.0,375000.0,375000.0,375000.0,369000.0","RFA-MH-18-500,RFA-MH-18-500,RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260"
8058642,m,w,"8268288,8269505,8535603,8715948,8537599","1027500.0,1027500.0,1012500.0,1012500.0,1027500.0","RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014"
9364868,f,w,"10413034,9927973,10165449,9753104,9597601","749000.0,861000.0,812000.0,861000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
10303939,m,b,"10304668,10685466,10303941,10303939,10303938","1160000.0,1030000.0,1160000.0,1160000.0,1160000.0","RFA-AA-20-009,RFA-AA-20-009,RFA-AA-20-009,RFA-AA-20-009,RFA-AA-20-009"
8379874,m,w,"7897686,8113184,8137663,7691805,7693834","576000.0,560000.0,560000.0,584000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
9526494,m,w,"10540310,10307429,10307472,10307473,10307474","515000.0,535000.0,535000.0,535000.0,535000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
9688770,f,w,"8743831,8743311,9087048,9091301,8659638","465500.0,465500.0,458500.0,458500.0,472500.00000000006","RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002"
9112848,f,w,"8825408,9040872,9268706,9212085,9226034","1995000.0,1965000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9309585,f,w,"10018175,10019836,9900560,9899532,9929040","276750.0,276750.0,276750.0,276750.0,738000.0","RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-MH-17-350"
10242786,m,w,"9114486,9111823,8727741,8892988,8725789","1572000.0,1572000.0,1596000.0,1596000.0,1620000.0","RFA-AI-11-040,RFA-AI-11-040,RFA-AI-11-040,RFA-AI-11-040,RFA-AI-11-040"
10289787,m,h,"9353793,9784802,9774040,9782894,9782896","312500.0,307500.0,307500.0,307500.0,307500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
8935815,f,w,"10498020,10709532,10708013,10707321,10645898","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001"
9320749,m,w,"9913443,9264977,9519859,9719744,9681407","922500.0,937500.0,937500.0,922500.0,922500.0","RFA-AI-15-033,RFA-AI-15-033,RFA-AI-15-033,RFA-AI-15-033,RFA-AI-15-033"
9280945,f,h,"9493476,9489087,9540015,9502981,9540012","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
9170589,m,h,"9935169,10173901,10175055,9606323,9605906","307500.0,290000.0,290000.0,312500.0,312500.0","RFA-NR-17-002,RFA-NR-17-002,RFA-NR-17-002,RFA-NR-17-002,RFA-NR-17-002"
7934079,f,w,"9356869,9451953,9146206,9146204,9146143","1875000.0,1875000.0,1965000.0,1965000.0,1965000.0","RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013"
8790285,m,a,"10505787,10508446,10641974,10641973,10641972","3745000.0,3745000.0,3605000.0,3605000.0,3605000.0","RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030"
8448153,m,w,"9692543,9292227,9246409,9280764,9692542","1230000.0,1250000.0,1250000.0,1250000.0,1230000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
10321282,m,w,"8746034,8754302,9326977,9335807,9544919","1330000.0,1330000.0,1250000.0,1250000.0,1250000.0","RFA-OD-13-014,RFA-OD-13-014,RFA-OD-13-014,RFA-OD-13-014,RFA-OD-13-014"
