APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xxxxx_o_w,APPVAL_RECS_bert-xxxxx_o_w,FOA_RECS_bert-xxxxx_o_w
7902764,m,w,"10571905,10408042,10213304,7691720,7777536","772500.0,802500.0,869999.9999999999,1752000.0,1752000.0","RFA-HG-20-019,RFA-HG-20-019,RFA-HG-20-019,RFA-RM-06-007,RFA-RM-06-007"
9557555,m,b,"9823548,9823598,9823381,9823033,9822061","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
10460115,f,w,"10375776,10612403,10631838,10401904,9143075","11600000.0,10300000.0,10700000.0,10700000.0,91700.0","RFA-FD-21-028,RFA-FD-21-028,RFA-FD-21-028,RFA-FD-21-028,RFA-FD-15-018"
8898076,m,w,"7881419,7917750,7646432,7672519,7882337","1080000.0,1095000.0,1095000.0,1095000.0,1080000.0","RFA-NS-06-007,RFA-NS-06-007,RFA-NS-06-007,RFA-NS-06-007,RFA-NS-06-007"
10231084,f,w,"8120694,7918128,7922065,7687919,7918127","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003"
8293402,m,w,"8729741,10360448,9912346,10087002,9067317","299250.0,240750.0,276750.0,261000.0,655000.0","RFA-MH-14-182,RFA-MH-20-202,RFA-MH-20-202,RFA-MH-20-202,RFA-MH-14-180"
7799198,m,w,"10650016,10213963,10071598,10221177,10438910","515000.0,430500.0,430500.0,430500.0,374500.0","RFA-HS-22-001,RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001"
10200485,m,w,"10564098,10576452,10576685,10576770,10577314","214000.0,214000.0,214000.0,214000.0,214000.0","RFA-RM-22-007,RFA-RM-22-007,RFA-RM-22-007,RFA-RM-22-007,RFA-RM-22-007"
7871444,m,w,"10062837,9222517,9221080,9222419,9222222","348000.0,375000.0,375000.0,375000.0,375000.0","RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054"
9142818,m,w,"7918932,8090908,7903076,8091253,8091224","360000.0,360000.0,360000.0,350000.0,350000.0","RFA-GM-09-007,RFA-GM-09-007,RFA-GM-09-007,RFA-GM-09-007,RFA-GM-09-007"
8378823,f,w,"7746094,7679882,7679879,7679825,7679763","2190000.0,2190000.0,2190000.0,2190000.0,2190000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
10701744,m,w,"9214259,9402658,8755467,8754464,8756970","281250.0,281250.0,299250.0,299250.0,299250.0","RFA-MH-17-205,RFA-MH-17-205,RFA-MH-14-102,RFA-MH-14-102,RFA-MH-14-102"
9335480,m,w,"8918046,9120959,9127844,9122519,9127842","931000.0,917000.0,917000.0,917000.0,917000.0","RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001,RFA-TW-13-001"
9972763,f,w,"8324499,8112933,8113086,8453477,8514724","274000.0,280000.0,280000.0,270000.0,270000.0","RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001"
9207744,m,w,"8898162,8307782,8511762,8196123,8705553","332500.0,342500.0,337500.0,350000.0,332500.0","RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010"
9522188,f,w,"9892890,9765394,10140147,10152378,9929454","430500.0,430500.0,406000.0,406000.0,430500.0","RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004"
9700150,m,b,"10708728,9751316,9750775,9750112,9750099","267500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8446545,m,w,"9056619,8634769,8725126,8640159,8635331","65500.0,66500.0,66500.0,66500.0,66500.0","RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015"
7728693,m,a,"8799363,9455720,9756578,9774047,9655324","498750.0,468750.0,468750.0,461250.0,461250.0","RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013"
8296525,m,w,"10167679,9597772,10405478,10434879,10461040","580000.0,625000.0,535000.0,535000.0,535000.0","RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017"
10215196,f,a,"8150381,8074721,8076110,8294891,8680048","280000.0,288000.0,720000.0,685000.0,665000.0","RFA-NR-10-007,RFA-NR-10-007,RFA-NR-10-006,RFA-NR-10-006,RFA-NR-10-006"
9772226,m,w,"8722867,8460212,8460327,8459895,8460204","399000.0,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
7982871,m,w,"7746281,7746211,8073314,8079230,8076028","2190000.0,2190000.0,2160000.0,2160000.0,2160000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
10438919,f,w,"9616809,9588477,9004784,9004778,9004780","369000.0,375000.0,393000.0,393000.0,393000.0","RFA-AI-14-062,RFA-AI-14-062,RFA-AI-14-062,RFA-AI-14-062,RFA-AI-14-062"
8927475,m,w,"8154990,8333396,8339429,8534049,8145493","420000.0,411000.00000000006,411000.00000000006,405000.0,420000.0","RFA-CA-10-004,RFA-CA-10-004,RFA-CA-10-004,RFA-CA-10-004,RFA-CA-10-004"
9961762,f,h,"8725121,8446549,9233085,9262211,9189717","66500.0,67500.0,62500.0,62500.0,62500.0","RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015"
7820252,m,w,"8311650,8504815,8079819,10709378,10709379","411000.00000000006,405000.0,420000.0,154500.0,154500.0","RFA-CA-10-002,RFA-CA-10-002,RFA-CA-10-002,RFA-CA-22-009,RFA-CA-22-009"
8502700,m,w,"10709532,10708013,10707321,10645898,10498020","515000.0,515000.0,515000.0,515000.0,535000.0","RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001"
9519158,f,w,"9982432,10308405,10361235,9978124,9980494","61500.0,53500.0,53500.0,61500.0,61500.0","RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007"
8544783,m,w,"8865784,9736617,9312230,9305058,9312232","1662500.0,1537500.0,1562500.0,1562500.0,1562500.0","RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001"
10672408,m,w,"9706072,9267077,9266789,9267075,9266784","1230000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
10621257,m,w,"9774024,9589484,10237905,9997666,7777536","369000.0,375000.0,348000.0,369000.0,1752000.0","RFA-RM-17-012,RFA-RM-17-012,RFA-RM-17-012,RFA-RM-17-012,RFA-RM-06-007"
8469083,m,a,"10186722,10465033,10458506,10229465,10004385","812000.0,749000.0,749000.0,812000.0,861000.0","RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055"
7923917,m,w,"9395885,9221721,9221080,9222419,9222222","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054,RFA-AI-15-054"
10003410,m,w,"10264946,10481844,10149118,10700949,10172439","174000.0,160500.0,184500.0,154500.0,580000.0","RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-034,RFA-OD-20-002"
7822888,f,w,"9571047,9733763,9745323,9743007,9743006","1187500.0,1168500.0,1168500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
7840548,m,b,"7995262,8400387,8010643,7994819,8066384","70000.0,67500.0,70000.0,70000.0,70000.0","RFA-MD-08-006,RFA-MD-08-006,RFA-MD-08-006,RFA-MD-08-006,RFA-MD-08-006"
7862608,f,w,"9491892,7779150,8011453,8089413,7779160","375000.0,432000.0,420000.0,420000.0,432000.0","RFA-HL-15-023,RFA-AI-08-055,RFA-AI-08-055,RFA-AI-08-055,RFA-AI-08-055"
9352733,m,w,"9751687,9325390,9352735,9318439,9330038","1353000.0,1375000.0,1375000.0,1375000.0,1375000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
8515270,m,h,"10589805,10589821,10599207,10599210,10599216","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078"
8105554,f,w,"8508284,7938930,8326709,8374608,8319440","1350000.0,1440000.0,1370000.0,1370000.0,1370000.0","RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013"
7676891,m,w,"7617842,8051049,8049998,7618793,8051051","219000.0,216000.0,216000.0,219000.0,216000.0","RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050"
9278001,m,w,"9015781,9439643,9637312,9632554,8876094","982500.0,937500.0,922500.0,922500.0,997500.0","RFA-AI-14-019,RFA-AI-14-019,RFA-AI-14-019,RFA-AI-14-019,RFA-AI-14-019"
8733071,m,w,"8876753,8902236,9071533,8885862,8458777","598500.0,598500.0,598500.0,598500.0,616500.0","RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203"
7911714,m,w,"8135619,7935237,8382209,8381390,8379279","1872000.0,1898000.0,1781000.0000000002,1781000.0000000002,1781000.0000000002","RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002"
9298053,m,w,"10318078,10318909,10026575,10026360,10025851","85600.0,85600.0,92800.0,92800.0,92800.0","RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007,RFA-HL-20-007"
9301421,f,w,"10515786,10694027,10680470,10691403,10493369","1423100.0,1369900.0,231750.0,231750.0,240750.0","RFA-AG-22-023,RFA-AG-22-023,RFA-AG-21-020,RFA-AG-21-020,RFA-AG-21-020"
7841512,m,a,"9205998,9340202,9547441,9107526,9130298","655000.0,625000.0,625000.0,327500.0,327500.0","RFA-EY-15-002,RFA-EY-15-002,RFA-EY-15-002,RFA-NS-13-007,RFA-NS-13-007"
9518443,f,w,"7903631,7902936,7903662,7903678,7902956","633600.0,633600.0,633600.0,633600.0,633600.0","RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026,RFA-HD-09-026"
9811716,f,w,"8333868,8331859,8331304,8227762,8221511","685000.0,685000.0,685000.0,700000.0,700000.0","RFA-HS-11-002,RFA-HS-11-002,RFA-HS-11-002,RFA-HS-11-002,RFA-HS-11-002"
10359139,m,w,"8433150,8433134,8433149,8432962,8433122","675000.0,675000.0,685000.0,685000.0,685000.0","RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004"
8875487,f,w,"9322658,9469562,9480098,9322678,9472361","62500.0,62500.0,62500.0,62500.0,250000.0","RFA-HD-17-014,RFA-HD-17-014,RFA-HD-17-014,RFA-HD-17-014,RFA-HD-17-015"
10485955,m,w,"10290786,10704646,10289784,10285670,10285669","464000.0,412000.0,464000.0,464000.0,464000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
8295033,m,w,"8053611,7892997,7892342,7892341,7647927","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
7939698,m,w,"10432084,10645126,10424563,10264139,10264030","267500.0,257500.0,267500.0,290000.0,290000.0","RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044"
9269122,m,w,"8442909,8638046,8251947,8251929,8251945","270000.0,266000.0,274000.0,274000.0,274000.0","RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008"
9293375,m,w,"8887179,8677106,9093853,8585194,8574241","1330000.0,1350000.0,1310000.0,1350000.0,1350000.0","RFA-NS-13-004,RFA-NS-13-004,RFA-NS-13-004,RFA-NS-13-004,RFA-NS-13-004"
9024439,m,w,"9268705,9212086,9223652,9257271,9268702","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
7791636,f,w,"7845758,8129592,7845961,8274641,8272615","360000.0,350000.0,360000.0,342500.0,342500.0","RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005"
9097487,m,w,"8069346,8381387,8381388,8353330,7826881","2592000.0,2466000.0,2466000.0,2466000.0,2628000.0","RFA-AA-07-002,RFA-AA-07-002,RFA-AA-07-002,RFA-AA-07-002,RFA-AA-07-002"
9918904,f,w,"8874631,9857843,9468370,9509440,9509437","1662500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004"
8897260,m,a,"8442377,7672153,7669813,7669816,7669827","405000.0,438000.0,438000.0,438000.0,438000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
8503591,m,w,"10261158,10261160,10479116,10479121,10626842","580000.0,580000.0,535000.0,535000.0,515000.0","RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007,RFA-AI-20-007"
10292872,m,w,"7937921,7944033,7707167,7941940,7911780","432000.0,432000.0,438000.0,432000.0,432000.0","RFA-DA-09-003,RFA-DA-09-003,RFA-DA-09-003,RFA-DA-09-003,RFA-DA-09-003"
8173835,m,w,"7849290,7625183,7625194,7625239,7625148","6935000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8625205,m,w,"9789242,10240520,10005899,10479177,9626529","522750.0,493000.0,522750.0,454750.0,531250.0","RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052,RFA-CA-17-052"
7961413,f,w,"8365071,8365070,8264102,8263509,8261143","3266666.2,3266666.2,3266666.2,3266666.2,3266666.2","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
9750228,f,w,"7795309,8141178,7908736,7908735,7908734","1095000.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012"
8300115,m,h,"8065808,8548291,8294991,8381984,8378016","180000.0,168750.0,171250.0,171250.0,171250.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
8875808,m,w,"10306992,10533765,10543748,10542354,10542346","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
8379417,m,w,"10359637,10142367,10610343,9974269,10662102","2088000.0,2088000.0,1854000.0,2214000.0,1926000.0","RFA-AI-19-014,RFA-AI-19-014,RFA-AI-19-014,RFA-AI-19-014,RFA-AI-19-014"
7961436,m,w,"8365130,8101318,8365151,8101299,8365135","7000000.0,7000000.0,7000000.0,7000000.0,7000000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
10612068,m,a,"8727211,8726688,8726033,8727190,8727778","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001,RFA-HS-14-001"
9060549,f,w,"10301833,10425426,10614581,9116602,9262857","580000.0,535000.0,515000.0,262000.0,250000.0","RFA-DA-21-024,RFA-DA-21-024,RFA-DA-21-024,RFA-AI-15-021,RFA-AI-15-021"
8470154,m,w,"7792370,8470154,8277997,8073974,7640190","720000.0,675000.0,685000.0,700000.0,730000.0","RFA-DC-08-003,RFA-DC-08-003,RFA-DC-08-003,RFA-DC-08-003,RFA-DC-08-003"
10592369,f,a,"10599396,10599385,10598873,10598724,10598312","214000.0,214000.0,214000.0,214000.0,214000.0","RFA-DE-22-011,RFA-DE-22-011,RFA-DE-22-011,RFA-DE-22-011,RFA-DE-22-011"
9393534,m,w,"9340059,9339517,9264346,9265281,9265633","250000.0,250000.0,262000.0,262000.0,262000.0","RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009,RFA-AA-16-009"
8459492,m,w,"9784662,9674261,8758050,9674675,10404609","625000.0,625000.0,332500.0,437500.0,374500.0","RFA-AG-18-025,RFA-AG-18-025,RFA-AG-14-012,RFA-AG-18-026,RFA-AG-18-026"
9481528,m,w,"9118611,9119327,9442800,9657766,9183876","262000.0,262000.0,1250000.0,1230000.0,1250000.0","RFA-ES-15-008,RFA-ES-15-008,RFA-ES-15-016,RFA-ES-15-016,RFA-ES-15-016"
7681103,m,w,"10003118,9554742,9563207,9545618,9773616","615000.0,625000.0,625000.0,625000.0,615000.0","RFA-AA-16-001,RFA-AA-16-001,RFA-AA-16-001,RFA-AA-16-001,RFA-AA-16-001"
10054955,m,a,"9524848,9402296,7798750,8010148,8010149","1750000.0,1750000.0,266400.0,259000.0,259000.0","RFA-HD-17-023,RFA-HD-17-023,RFA-HD-08-025,RFA-HD-08-025,RFA-HD-08-025"
9922932,f,w,"9459883,9926423,9926420,9926419,9926408","187500.0,184500.0,184500.0,184500.0,184500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8731065,m,w,"8198896,8304852,9831419,10015200,10468863","280000.0,274000.0,307500.0,307500.0,321000.0","RFA-AR-11-013,RFA-AR-11-013,RFA-AR-19-007,RFA-AR-19-007,RFA-AR-19-006"
8449643,m,a,"8053611,7892997,7892342,7892341,7647927","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
9626784,m,w,"9546642,9352804,9551751,9769651,10253260","1000000.0,1000000.0,625000.0,615000.0,615000.0","RFA-CA-15-021,RFA-CA-15-021,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010"
10120614,f,w,"8055215,8055615,8055202,8067537,8097389","1440000.0,1440000.0,1440000.0,1440000.0,350000.0","RFA-AI-07-037,RFA-AI-07-037,RFA-AI-07-037,RFA-AI-07-037,RFA-AI-07-038"
9900726,m,w,"10618187,9982771,10588233,9990712,9990710","1545000.0,1845000.0,1545000.0,1845000.0,1845000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
8016139,m,w,"8287459,8092479,8098680,8085740,8092746","685000.0,700000.0,700000.0,700000.0,700000.0","RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001,RFA-HS-08-001"
10170970,m,w,"7918870,8267857,8107626,8107627,8130859","1080000.0,1050000.0,1080000.0,1080000.0,1080000.0","RFA-NS-08-004,RFA-NS-08-004,RFA-NS-08-004,RFA-NS-08-004,RFA-NS-08-004"
7894640,f,w,"7728635,8318280,8519045,8052528,8090655","365000.0,342500.0,337500.0,365000.0,365000.0","RFA-AI-08-011,RFA-AI-08-011,RFA-AI-08-011,RFA-AI-08-011,RFA-AI-08-011"
8075539,m,w,"9385006,9174040,8974185,8968190,8968191","312500.0,312500.0,327500.0,327500.0,327500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
8427259,m,w,"8603217,8544963,8428142,8546972,8427259","2660000.0,2700000.0,2700000.0,2700000.0,2700000.0","RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007"
8326935,m,w,"9759869,9984968,9297674,9351482,9542104","984000.0,984000.0,1048000.0,1000000.0,1000000.0","RFA-FD-16-047,RFA-FD-16-047,RFA-FD-16-047,RFA-FD-16-047,RFA-FD-16-047"
8501205,m,w,"9105617,9514739,9514726,9514736,9514752","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
9926980,f,h,"10679006,9756578,9655324,9440573,9024533","1030000.0,468750.0,461250.0,468750.0,491250.0","RFA-ES-20-016,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013"
8248226,m,w,"10612905,10369731,10378726,10400905,10405034","772500.0,802500.0,802500.0,802500.0,802500.0","RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028"
10707894,m,a,"8586103,8915685,8731233,9102757,9330688","607500.0,598500.0,598500.0,589500.0,562500.0","RFA-DK-12-010,RFA-DK-12-010,RFA-DK-12-010,RFA-DK-12-010,RFA-DK-12-010"
8134236,m,w,"8508284,7938880,7759674,7759365,7759305","1350000.0,1440000.0,1460000.0,1460000.0,1460000.0","RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013,RFA-HL-08-013"
10686055,m,w,"10264946,10700949,10149118,10481844,9534061","174000.0,154500.0,184500.0,160500.0,937500.0","RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-034,RFA-DK-19-034,RFA-DK-16-019"
9405967,f,w,"8277421,8080411,8823815,8277417,8277375","145562.5,148750.0,141312.5,145562.5,145562.5","RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013"
10400683,m,a,"10155564,10625517,10163243,10163242,10163241","290000.0,257500.0,290000.0,290000.0,290000.0","RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004"
9869842,f,w,"10135669,10615017,10609041,10609042,10609044","1160000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056"
8366078,m,w,"8173701,7890423,7625138,7625212,7625234","6840000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
10004769,f,w,"8534644,9122292,8534652,8534653,8535597","540000.0,524000.0,540000.0,540000.0,540000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
9996371,m,w,"9978087,9978910,10162653,10169501,9540496","615000.0,615000.0,580000.0,580000.0,625000.0","RFA-HL-18-007,RFA-HL-18-007,RFA-HL-18-007,RFA-HL-18-007,RFA-HL-18-007"
8136301,m,w,"8330548,8339167,8205298,8263909,8136260","1400000.0,1400000.0,1400000.0,1400000.0,1400000.0","RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001"
7933664,m,w,"8465277,7904165,8065940,7744586,8339476","337500.0,360000.0,350000.0,365000.0,342500.0","RFA-MH-09-080,RFA-MH-09-080,RFA-MH-09-080,RFA-MH-09-080,RFA-MH-09-080"
10534773,f,w,"9518904,9341302,9520295,9520294,9786270","1562500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002"
9469505,m,w,"10015284,9814451,9814449,10176493,10176491","861000.0,861000.0,861000.0,812000.0,812000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
10907056,m,a,"7694292,8112545,7904765,7905975,7905078","730000.0,700000.0,720000.0,720000.0,720000.0","RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009"
9589322,m,w,"7837305,7591711,7760586,7790635,8018676","365000.0,365000.0,360000.0,360000.0,350000.0","RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019"
8508876,m,w,"9214310,9020204,8892766,8891700,9437665","187500.0,196500.0,199500.0,199500.0,187500.0","RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006"
9729348,m,w,"10403593,10633173,10468361,10440593,10187519","909500.0,875500.0,986000.0,986000.0,986000.0","RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028"
9605770,m,w,"7869291,7617266,8080876,7789482,8081056","504000.0,511000.0,490000.0,504000.0,490000.0","RFA-DK-06-018,RFA-DK-06-018,RFA-DK-06-018,RFA-DK-06-018,RFA-DK-06-018"
9119327,m,w,"8776024,9081920,9507910,9564665,10000630","1330000.0,1330000.0,1250000.0,1250000.0,1230000.0","RFA-RM-13-012,RFA-RM-13-012,RFA-RM-13-012,RFA-RM-13-012,RFA-RM-13-012"
9001791,m,w,"9455642,9334790,9171873,9098327,9170805","250000.0,250000.0,262000.0,262000.0,262000.0","RFA-CA-15-009,RFA-CA-15-009,RFA-CA-15-009,RFA-CA-15-009,RFA-CA-15-009"
8317646,m,w,"9724344,9357870,9362529,9950980,9965720","922500.0,937500.0,937500.0,922500.0,922500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
8625501,m,h,"9753230,10252039,10252041,10450914,9750259","922500.0,869999.9999999999,869999.9999999999,869999.9999999999,922500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
8019083,f,a,"10495250,10696260,10381035,10381036,10381037","1070000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023"
9692535,f,w,"9753092,9753093,9753823,9753822,9753821","1353000.0,1353000.0,1353000.0,1353000.0,1353000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
9693080,f,h,"9883639,9925657,9658129,9657400,9657864","430500.0,430500.0,437500.0,437500.0,437500.0","RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004"
8876933,m,w,"7677468,8722121,8876643,9551751,9342714","1095000.0,266000.0,266000.0,625000.0,625000.0","RFA-CA-07-044,RFA-DE-14-002,RFA-DE-14-002,RFA-CA-14-010,RFA-CA-14-010"
8037174,f,w,"10311570,10666686,10490976,10405213,10406084","2610000.0,2317500.0,2407500.0,802500.0,802500.0","RFA-RM-20-018,RFA-RM-20-018,RFA-RM-20-018,RFA-LM-21-001,RFA-LM-21-001"
8181655,f,w,"8415397,8516138,8516139,8516142,8516140","342500.0,337500.0,337500.0,337500.0,337500.0","RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001"
