APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_p_wi,APPVAL_RECS_bert-base(para)_p_wi,FOA_RECS_bert-base(para)_p_wi
9526409,m,w,"10500864,10681283,10461867,10091228,10095390","148730.0,143170.0,428000.0,492000.0,492000.0","RFA-AG-22-009,RFA-AG-22-009,RFA-AG-20-037,RFA-AG-20-037,RFA-AG-20-037"
9569667,m,w,"9634734,9273817,9270811,9273248,9273247","528900.0,537500.0,537500.0,537500.0,537500.0","RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003"
9351482,m,a,"9542104,9984968,9297674,9351482,9759869","1000000.0,984000.0,1048000.0,1000000.0,984000.0","RFA-FD-16-047,RFA-FD-16-047,RFA-FD-16-047,RFA-FD-16-047,RFA-FD-16-047"
9737798,m,w,"8725571,8565628,8566312,8565991,8724343","266000.0,270000.0,270000.0,270000.0,266000.0","RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003,RFA-AG-13-003"
9269864,f,w,"10474273,10005629,10159909,10159261,10136598","53500.0,61500.0,57999.99999999999,57999.99999999999,57999.99999999999","RFA-ES-19-010,RFA-ES-19-010,RFA-ES-19-010,RFA-ES-19-010,RFA-ES-19-010"
8843522,m,w,"8843521,9060395,8536350,8464192,8536351","492100.0,484700.0,499500.00000000006,499500.00000000006,499500.00000000006","RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005"
10486386,m,w,"10680539,10709544,10475474,10475473,10705713","515000.0,515000.0,535000.0,535000.0,515000.0","RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002"
9167004,m,w,"7816808,7917417,8074528,8076829,8068379","720000.0,720000.0,700000.0,700000.0,700000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
8128651,m,w,"9344670,9151629,9755478,9546829,9015857","187500.0,196500.0,184500.0,187500.0,199500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
7854776,m,w,"8076829,7798156,8079080,8118437,8322939","700000.0,720000.0,700000.0,700000.0,700000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
9919480,m,w,"9915895,9915900,9919479,9919480,9919483","92250.0,92250.0,92250.0,92250.0,92250.0","RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004"
9613949,f,w,"7860521,8287682,7880027,7851196,7851178","360000.0,342500.0,360000.0,360000.0,360000.0","RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016"
10899814,m,w,"9353278,9248089,9349629,10515786,10694027","500000.0,524000.0,524000.0,1423100.0,1369900.0","RFA-AG-16-012,RFA-AG-16-012,RFA-AG-16-012,RFA-AG-22-023,RFA-AG-22-023"
8728858,m,w,"10350448,10573170,10350001,10570917,8904013","374500.0,360500.0,374500.0,360500.0,266000.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-12-007"
9477548,f,w,"8251714,8251498,8251834,8251698,7798339","70000.0,70000.0,70000.0,70000.0,4171428.78","RFA-DK-11-007,RFA-DK-11-007,RFA-DK-11-007,RFA-DK-11-007,RFA-DK-08-006"
9146688,f,a,"9567554,9768475,9856278,9567561,9567563","312500.0,307500.0,312500.0,312500.0,312500.0","RFA-RM-17-003,RFA-RM-17-003,RFA-RM-17-003,RFA-RM-17-003,RFA-RM-17-003"
9693955,f,w,"8659430,9056480,9043071,9056491,9043082","2394000.0,2358000.0,2358000.0,2358000.0,2358000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
7937684,f,w,"7849341,7924597,7681099,7666251,7939058","365000.0,360000.0,365000.0,365000.0,365000.0","RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004"
10212458,f,a,"9557070,8907055,8890307,8764284,8913456","1562500.0,1662500.0,1662500.0,1662500.0,1662500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
10223299,m,w,"10641782,10425321,10059738,10059300,10059299","721000.0,749000.0,861000.0,861000.0,861000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8660774,m,h,"8935892,8899681,9545015,9545013,9515949","3990000.0,3990000.0,3750000.0,3750000.0,3750000.0","RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016"
8509566,m,w,"8607541,7789337,8228170,8436322,8050090","665000.0,720000.0,685000.0,675000.0,700000.0","RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009"
8184695,f,w,"8722014,8210165,8210117,8208901,8209501","665000.0,685000.0,700000.0,700000.0,700000.0","RFA-DA-11-003,RFA-DA-11-003,RFA-DA-11-003,RFA-DA-11-003,RFA-DA-11-003"
10601095,f,w,"7792370,8073974,7640190,8470154,8277997","720000.0,700000.0,730000.0,675000.0,685000.0","RFA-DC-08-003,RFA-DC-08-003,RFA-DC-08-003,RFA-DC-08-003,RFA-DC-08-003"
8880170,m,w,"8625433,8368498,8535121,8725571,8724343","405000.0,411000.00000000006,405000.0,266000.0,266000.0","RFA-AG-12-007,RFA-AG-12-007,RFA-AG-12-007,RFA-AG-13-003,RFA-AG-13-003"
9167953,m,w,"10673319,10674274,10674294,10674221,7846463","669500.0,669500.0,669500.0,669500.0,292000.0","RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-06-021"
8927981,f,w,"9985371,9987210,10128522,10249327,8376523","492000.0,492000.0,464000.0,464000.0,548000.0","RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-AR-08-002"
10374737,m,a,"8366200,8882395,9132232,9132231,9132236","205500.00000000003,199500.0,196500.0,196500.0,196500.0","RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003"
8410154,m,w,"8892766,8891700,9437665,9437652,9222699","199500.0,199500.0,187500.0,187500.0,187500.0","RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006"
9515028,m,h,"7753567,8322627,7900897,7900940,7900938","2044000.0,1918000.0,2016000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
9665685,m,a,"9883629,10124296,9276322,9665685,9454331","307500.0,290000.0,312500.0,307500.0,312500.0","RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007,RFA-CA-16-007"
9884712,m,w,"8524876,8525828,8521157,8526261,8525869","675000.0,675000.0,675000.0,675000.0,675000.0","RFA-OD-12-008,RFA-OD-12-008,RFA-OD-12-008,RFA-OD-12-008,RFA-OD-12-008"
10689848,m,w,"9547917,9335870,9552162,9185394,9186266","375000.0,375000.0,375000.0,393000.0,393000.0","RFA-OD-15-005,RFA-OD-15-005,RFA-OD-15-005,RFA-OD-15-005,RFA-OD-15-005"
7879935,f,w,"8141821,7933317,7882271,7882272,7917227","216000.0,219000.0,219000.0,219000.0,219000.0","RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005,RFA-AG-07-005"
9972760,m,a,"9921222,9146143,9145867,9146202,9145866","1845000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013"
7938399,m,w,"8135057,8306671,8676962,8516613,8725249","280000.0,274000.0,332500.0,337500.0,332500.0","RFA-RR-10-004,RFA-RR-10-004,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005"
7714896,m,w,"8535265,8068485,8069032,8069385,8144929","1350000.0,1440000.0,1440000.0,1440000.0,1400000.0","RFA-DA-10-018,RFA-DA-10-018,RFA-DA-10-018,RFA-DA-10-018,RFA-DA-10-018"
8932807,m,w,"9402326,9402323,9402325,9402331,9402324","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-NS-17-001,RFA-NS-17-001,RFA-NS-17-001,RFA-NS-17-001,RFA-NS-17-001"
7780850,f,w,"7935498,7843212,7930536,7938098,7941049","302400.0,306600.0,302400.0,302400.0,302400.0","RFA-MH-09-172,RFA-MH-09-172,RFA-MH-09-172,RFA-MH-09-172,RFA-MH-09-172"
9902961,f,b,"7666099,7678381,7662434,7687399,7678012","584000.0,584000.0,584000.0,365000.0,365000.0","RFA-DA-05-006,RFA-DA-05-006,RFA-DA-05-006,RFA-DA-08-017,RFA-DA-08-017"
8832598,m,w,"9058406,9054707,9058403,9058301,9058402","1310000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007"
10699972,f,b,"10309092,10699965,10309091,10309090,10308251","1160000.0,1030000.0,1160000.0,1160000.0,1160000.0","RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002"
8918792,f,a,"10005931,9787403,9787401,9783763,9783761","984000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
9625444,m,w,"10619631,10612456,10598580,10444448,10435287","515000.0,515000.0,515000.0,535000.0,535000.0","RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004"
9772793,m,w,"9987625,9752515,9750270,9750294,9750295","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
8173841,m,w,"8365208,7893943,7942379,7961841,7755961","6650000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9245839,f,w,"9564206,9419030,9564973,9741540,9564971","375000.0,375000.0,375000.0,369000.0,375000.0","RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260"
8700163,f,w,"7626008,7642391,7595042,7617099,7626014","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012"
8900879,m,w,"10711001,10711018,10711811,10712556,10712618","360500.0,360500.0,360500.0,360500.0,360500.0","RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003"
7914148,f,w,"8294400,8996007,8106253,8113438,7742030","685000.0,665000.0,700000.0,700000.0,730000.0","RFA-CA-08-022,RFA-CA-08-022,RFA-CA-08-022,RFA-CA-08-022,RFA-CA-08-022"
10476477,f,a,"10707213,10740364,10630593,10631646,9630126","515000.0,515000.0,535000.0,515000.0,1000000.0","RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-CA-17-033"
9763613,m,w,"10687258,10457326,10058889,10218161,8550818","618000.0,642000.0,738000.0,696000.0,337500.0","RFA-DK-19-011,RFA-DK-19-011,RFA-DK-19-011,RFA-DK-19-011,RFA-HL-12-033"
8325286,m,a,"8298255,8298260,8566020,8566024,8566029","1027500.0,1027500.0,1012500.0,1012500.0,1012500.0","RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013"
10388180,f,w,"10812798,10812890,10812062,10810953,10524159","772500.0,772500.0,772500.0,772500.0,1070000.0","RFA-DA-23-053,RFA-DA-23-053,RFA-DA-23-053,RFA-DA-23-054,RFA-DA-22-022"
10009724,m,w,"7624176,7677284,7846159,7877857,7877856","876000.0,876000.0,864000.0,864000.0,864000.0","RFA-HL-07-005,RFA-HL-07-005,RFA-HL-07-005,RFA-HL-07-005,RFA-HL-07-005"
8080124,m,w,"9144844,9145766,9323560,9565173,9319794","327500.0,327500.0,312500.0,312500.0,312500.0","RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024"
8825402,m,w,"10359831,10821572,10206685,10349839,10565872","321000.0,309000.0,348000.0,535000.0,515000.0","RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-055,RFA-AI-20-055"
7904191,m,w,"10454365,9571018,9571015,9571023,9406430","267500.0,312500.0,312500.0,312500.0,312500.0","RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009,RFA-HL-17-009"
7846159,m,w,"7835638,7812163,7586196,7614181,10447023","309600.0,309600.0,313900.0,313900.0,4108800.000000001","RFA-HL-07-002,RFA-HL-07-002,RFA-HL-07-002,RFA-HL-07-002,RFA-HL-19-020"
9683915,m,w,"7922880,7568255,8115467,8118649,8105727","292000.0,292000.0,288000.0,288000.0,288000.0","RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006"
9955329,m,w,"8675008,8858686,9088128,9087039,8551728","465500.0,465500.0,458500.0,458500.0,472500.00000000006","RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010"
10017921,f,w,"8309338,8314113,7693834,7691805,8137663","548000.0,548000.0,584000.0,584000.0,560000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
9689914,m,h,"10565872,10349839,10359831,10821572,10206685","515000.0,535000.0,321000.0,309000.0,348000.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-003"
10137952,m,w,"8628216,8305874,7880084,7894651,7903235","4200000.0,4200000.0,4320000.0,4320000.0,4320000.0","RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008"
8444626,m,w,"7691326,7936098,7913492,7921125,7923124","438000.0,432000.0,438000.0,438000.0,432000.0","RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005"
9068081,m,w,"8045787,8046604,8044884,8046655,8046953","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005,RFA-OD-10-005"
10654766,m,a,"10434770,10138992,9983262,10370410,10600094","428000.0,290000.0,307500.0,267500.0,257500.0","RFA-AI-18-026,RFA-AI-19-023,RFA-AI-19-023,RFA-AI-19-023,RFA-AI-19-023"
10673954,f,h,"8289429,8289433,8289435,8083231,8082107","1370000.0,1370000.0,1370000.0,1400000.0,1400000.0","RFA-HL-11-019,RFA-HL-11-019,RFA-HL-11-019,RFA-HL-11-019,RFA-HL-11-019"
10704046,m,w,"8122854,8125905,9468571,9994531,9467959","910000.0,910000.0,312500.0,307500.0,312500.0","RFA-AR-11-004,RFA-AR-11-004,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008"
9281742,m,w,"10062088,10062403,10586083,10372181,10372184","1168500.0,1168500.0,978500.0,1016500.0,1016500.0","RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001"
9922933,f,w,"10207642,9922298,10381525,10207640,9922291","1160000.0,1230000.0,1070000.0,1160000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
10675109,f,h,"10670091,10670094,10260621,10260624,10260626","824000.0,824000.0,928000.0,928000.0,928000.0","RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020"
8841606,f,w,"8922957,9213734,8866197,8887301,9316522","465500.0,465500.0,465500.0,465500.0,437500.0","RFA-HD-13-008,RFA-HD-13-008,RFA-HD-13-008,RFA-HD-13-008,RFA-HD-13-008"
8107627,m,w,"9657766,9442800,9183876,10359139,10405579","1230000.0,1250000.0,1250000.0,269780.17000000004,269780.17000000004","RFA-ES-15-016,RFA-ES-15-016,RFA-ES-15-016,RFA-ES-20-005,RFA-ES-20-005"
9871539,m,w,"8663177,8460820,8636392,8244370,8247796","665000.0,675000.0,665000.0,685000.0,685000.0","RFA-AI-09-016,RFA-AI-09-016,RFA-AI-09-016,RFA-AI-09-016,RFA-AI-09-016"
7680613,m,h,"8825407,8667709,9317409,8653231,8667713","1995000.0,1995000.0,1875000.0,1995000.0,1995000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8798219,m,w,"8799017,9198989,9023567,8998961,9222023","332500.0,312500.0,327500.0,327500.0,312500.0","RFA-GM-14-011,RFA-GM-14-011,RFA-GM-14-011,RFA-GM-14-011,RFA-GM-14-011"
8044411,m,w,"9559624,9771364,9769626,9768325,9341182","4375000.0,4305000.0,4305000.0,4305000.0,4375000.0","RFA-HS-14-011,RFA-HS-14-011,RFA-HS-14-011,RFA-HS-14-011,RFA-HS-14-011"
9927964,m,w,"8839873,8301462,8301968,8301258,8301242","399000.0,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024"
9230420,m,w,"8804167,8804026,9131580,9131581,7877856","997500.0,997500.0,294750.0,294750.0,864000.0","RFA-HL-14-026,RFA-HL-14-026,RFA-HD-16-028,RFA-HD-16-028,RFA-HL-07-005"
8402056,m,w,"9771637,9741214,9771633,9771636,9784752","218750.0,218750.0,218750.0,218750.0,215250.0","RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020"
8725249,m,w,"7929519,7701085,7706229,7706420,7706438","288000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020"
9332491,m,w,"7686168,7676017,7906765,7907542,7907544","219000.0,219000.0,216000.0,216000.0,216000.0","RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010"
9134738,m,a,"9733426,9530854,9530728,9529867,9334838","281250.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
8152223,f,w,"10543360,10543368,10708037,10707451,10707288","401250.0,401250.0,386250.0,386250.0,386250.0","RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022"
10244835,f,w,"7617842,7620407,7619517,7618790,8051047","219000.0,219000.0,219000.0,219000.0,216000.0","RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050"
7660428,f,w,"8994370,8994640,8993964,8994651,8994511","399000.0,399000.0,399000.0,399000.0,399000.0","RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002"
9675655,m,w,"8828191,8461593,9355304,9043088,9043087","2394000.0,2430000.0,2358000.0,2358000.0,2358000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
10135070,m,w,"10617829,10137237,10617824,10617828,10617830","1030000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
9206813,f,w,"8532841,8153636,8045819,8045818,8045817","3145500.0,3355200.0,3355200.0,3355200.0,3355200.0","RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002"
10135964,f,w,"9043068,8289735,8659439,8908677,8659429","2358000.0,2466000.0,2394000.0,2394000.0,2394000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8137515,m,w,"8748733,9317525,9545050,8931043,8931045","1330000.0,1250000.0,1250000.0,1330000.0,1330000.0","RFA-HL-14-001,RFA-HL-14-001,RFA-HL-14-001,RFA-HL-14-001,RFA-HL-14-001"
8588703,f,w,"10217221,9114634,8919932,8724985,8546440","232000.0,424440.0,430920.0,430920.0,437400.0","RFA-HD-20-021,RFA-HD-12-187,RFA-HD-12-187,RFA-HD-12-187,RFA-HD-12-187"
8726097,m,w,"10126805,10361516,9950456,10576343,8858742","869999.9999999999,802500.0,922500.0,772500.0,399000.0","RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-11-032"
8110158,f,w,"10357966,10168135,10168133,10168132,10168131","1605000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001,RFA-AI-20-001"
8147770,m,w,"9784921,9937625,10177832,9744560,9748396","312500.0,307500.0,290000.0,307500.0,307500.0","RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009"
8461215,m,w,"8377309,8885020,8889474,8889475,8659450","2466000.0,2394000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
9701965,f,w,"9270571,7942862,7742096,7743153,7742945","187500.0,720000.0,730000.0,730000.0,730000.0","RFA-RM-15-004,RFA-DK-08-004,RFA-DK-08-004,RFA-DK-08-004,RFA-DK-08-004"
10680745,m,w,"7617920,8146136,8141931,7662536,7617922","73000.0,72000.0,73000.0,73000.0,73000.0","RFA-DA-06-005,RFA-DA-06-005,RFA-DA-06-005,RFA-DA-06-005,RFA-DA-06-005"
8929555,f,h,"10361516,10126805,10576343,9950456,9268701","802500.0,869999.9999999999,772500.0,922500.0,1875000.0","RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-12-048"
8244458,m,w,"8368195,9534826,8874272,8722017,9122477","342500.0,312500.0,332500.0,332500.0,327500.0","RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032"
9150677,m,w,"8181189,8334391,8849996,8850914,8913990","1400000.0,1370000.0,1330000.0,1330000.0,1330000.0","RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010"
8829691,f,w,"10459080,10457740,8919932,8724985,9114634","274540.60000000003,274540.60000000003,430920.0,430920.0,424440.0","RFA-HD-22-010,RFA-HD-22-010,RFA-HD-12-187,RFA-HD-12-187,RFA-HD-12-187"
7799066,m,w,"7803556,7799160,7798560,7800920,7799066","259200.0,259200.0,259200.0,259200.0,259200.0","RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010"
9003042,m,h,"9391672,9626397,9626399,9626402,9393997","937500.0,922500.0,922500.0,922500.0,937500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
9561951,m,w,"8311650,8504815,8079819,8137663,8314113","411000.00000000006,405000.0,420000.0,560000.0,548000.0","RFA-CA-10-002,RFA-CA-10-002,RFA-CA-10-002,RFA-CA-08-019,RFA-CA-08-019"
7754695,f,h,"8415781,7561669,7575195,7575252,7578309","270000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
9074811,f,w,"7800310,7608718,7614357,7614361,7612127","259200.0,262800.0,262800.0,262800.0,262800.0","RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010"
8068361,f,w,"8286379,8068359,7687222,8266326,7687748","685000.0,700000.0,730000.0,685000.0,730000.0","RFA-DA-09-001,RFA-DA-09-001,RFA-DA-09-001,RFA-DA-09-001,RFA-DA-09-001"
7836640,m,w,"10105377,9649268,9401936,9401128,9401321","869999.9999999999,922500.0,937500.0,937500.0,937500.0","RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017"
9676314,f,h,"9247181,9457435,9044774,9044776,9044778","116680.0,116680.0,122280.64,122280.64,122280.64","RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004"
8733760,m,w,"10442635,10684156,10652527,10652520,10652516","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031"
8992504,f,h,"9978910,9540496,9735446,9705804,10169501","615000.0,625000.0,615000.0,615000.0,580000.0","RFA-HL-18-007,RFA-HL-18-007,RFA-HL-18-007,RFA-HL-18-007,RFA-HL-18-007"
9134186,f,w,"10747205,8368562,8599327,8601266,8600172","123600.0,205500.00000000003,199500.0,199500.0,199500.0","RFA-HD-23-027,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020"
7900492,m,w,"8289467,8432355,8698446,8712537,7936081","732950.0,732950.0,711550.0,711550.0,770400.0","RFA-HL-09-003,RFA-HL-09-003,RFA-HL-09-003,RFA-HL-09-003,RFA-HL-09-003"
10091984,f,w,"8139109,7668115,7668109,7680842,7680840","560000.0,584000.0,584000.0,584000.0,584000.0","RFA-AR-08-003,RFA-AR-08-003,RFA-AR-08-003,RFA-AR-08-003,RFA-AR-08-003"
10256809,m,w,"10729771,10094515,10095572,10093953,10663841","206000.0,615000.0,615000.0,615000.0,515000.0","RFA-AG-23-023,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-006"
7650408,m,h,"7896848,7631353,7654129,7901634,9319349","720000.0,730000.0,730000.0,720000.0,327500.0","RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-12-032"
9669041,f,w,"9044776,9676314,9044774,8912671,8913586","122280.64,114813.12,122280.64,124147.52,124147.52","RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004"
8712319,m,h,"9098152,9759758,9668030,9668029,9668025","655000.0,615000.0,615000.0,615000.0,615000.0","RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025"
9744744,m,w,"8119178,8495363,8495380,8495364,8495367","301000.0,290250.0,290250.0,290250.0,290250.0","RFA-HD-10-002,RFA-HD-10-002,RFA-HD-10-002,RFA-HD-10-002,RFA-HD-10-002"
8729765,f,w,"8975583,9186941,9828646,8554494,9604763","24235000.0,23125000.0,22755000.0,24605000.0,22755000.0","RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011"
7727118,m,w,"8609038,8796184,8601083,8075965,9013476","399000.0,399000.0,399000.0,420000.0,393000.0","RFA-EY-10-001,RFA-EY-10-001,RFA-EY-10-001,RFA-EY-10-001,RFA-EY-10-001"
8360356,f,w,"8332244,8336846,8189006,7908083,7918510","1027500.0,1027500.0,1050000.0,365000.0,365000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-CA-07-034,RFA-CA-07-034"
