APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biomedbert_o_w,APPVAL_RECS_biomedbert_o_w,FOA_RECS_biomedbert_o_w
9654476,f,a,"9925185,9229794,9355589,9355603,9355617","61500.0,65500.0,62500.0,62500.0,62500.0","RFA-CA-16-005,RFA-CA-16-005,RFA-CA-16-005,RFA-CA-16-005,RFA-CA-16-005"
8377914,m,w,"9903311,9295037,9281793,9303379,9564255","1230000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007"
9336634,f,b,"10634627,10182610,10414949,10738440,10738105","128750.0,145000.0,133750.0,772500.0,772500.0","RFA-HL-21-009,RFA-HL-21-009,RFA-HL-21-009,RFA-CA-22-019,RFA-CA-22-019"
9067178,m,w,"8849317,9318383,9697252,9697246,9697242","1330000.0,1250000.0,1230000.0,1230000.0,1230000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
8556760,m,h,"10165449,10413034,9927973,9753104,9597601","812000.0,749000.0,861000.0,861000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
9458706,f,b,"9037622,8829800,8842112,8837586,8830946","1572000.0,1596000.0,1596000.0,1596000.0,1596000.0","RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007"
7667952,f,h,"7533112,7743460,7886802,7939836,7862470","401500.0,396000.0,396000.0,396000.0,396000.0","RFA-AG-08-003,RFA-AG-08-003,RFA-AG-08-003,RFA-AG-08-003,RFA-AG-08-003"
9986615,f,w,"10222556,9938867,9940812,9940811,9940810","632200.0,670350.0,670350.0,670350.0,670350.0","RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002"
10433111,f,w,"10134996,9287848,9662783,9287828,9461739","580000.0,625000.0,615000.0,625000.0,625000.0","RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002"
7843463,m,a,"8446112,8247651,8375887,7846887,8053729","1350000.0,1370000.0,1370000.0,1440000.0,1440000.0","RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001"
10688253,m,a,"10013168,9985277,10251041,10251044,9446061","984000.0,984000.0,928000.0,928000.0,1000000.0","RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003"
8378297,f,h,"8450812,8013744,8014541,8014542,8014544","1350000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002"
8013410,m,a,"8460023,8467980,8458385,8469380,8469376","1012500.0,1050000.0,1027500.0,1012500.0,1012500.0","RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001"
10176498,m,a,"9814449,9814451,10176493,10176491,10646279","861000.0,861000.0,812000.0,812000.0,721000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
8774633,m,h,"8725078,8915641,8298746,8517625,10533818","312550.0,312550.0,321950.0,317250.0,51500.0","RFA-OD-11-004,RFA-OD-11-004,RFA-OD-11-004,RFA-OD-11-004,RFA-MD-18-007"
8379528,m,w,"8379526,8539096,8337849,8740567,8740569","1370000.0,1350000.0,1370000.0,1330000.0,1330000.0","RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004"
10612118,m,w,"8187076,8915481,8880858,8894410,8915479","560000.0,532000.0,532000.0,532000.0,532000.0","RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011"
10437211,m,w,"8885883,8725226,9128040,8489410,9320021","1263500.0,1263500.0,1244500.0,1282500.0,1187500.0","RFA-HL-13-011,RFA-HL-13-011,RFA-HL-13-011,RFA-HL-13-011,RFA-HL-13-011"
9488508,f,w,"9459943,10150026,10140369,10141251,10142238","937500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
9984236,m,w,"8366488,8367341,8367348,8367345,8367344","1027500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
8303292,m,w,"8484426,8479425,8292165,8292163,8307888","337500.0,337500.0,342500.0,342500.0,342500.0","RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027"
8508841,m,w,"8142870,7937399,8478285,8478286,8478287","1800000.0,1825000.0,1750000.0,1750000.0,1750000.0","RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001"
9870710,m,w,"9839928,9839930,9839927,9839929,10217466","1968000.0,1968000.0,1968000.0,1968000.0,1968000.0","RFA-CA-19-003,RFA-CA-19-003,RFA-CA-19-003,RFA-CA-19-003,RFA-CA-19-003"
8366707,m,w,"8366716,8518404,8527808,8518405,8690917","342500.0,337500.0,337500.0,337500.0,332500.0","RFA-GM-12-002,RFA-GM-12-002,RFA-GM-12-002,RFA-GM-12-002,RFA-GM-12-002"
10084614,m,w,"8936669,9336277,9553374,9543419,9543418","997500.0,937500.0,937500.0,937500.0,937500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9545258,m,h,"9058544,9775236,9059090,9068923,9063076","491250.0,461250.0,491250.0,491250.0,491250.0","RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006"
9721228,f,w,"9389855,9385964,9699475,9699474,9699473","187500.0,187500.0,184500.0,184500.0,184500.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
7941034,f,w,"8380692,8119032,8130769,7715174,7905545","2740000.0,2880000.0,2800000.0,2920000.0,2920000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
7632296,f,b,"7936966,7936971,7887230,7888661,8825921","540000.0,540000.0,547500.0,547500.0,332500.0","RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-12-006"
9755427,f,w,"9323390,8963948,8962819,8963192,8965646","875000.0,931000.0,931000.0,931000.0,931000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8842994,f,w,"8262921,8463192,8461592,8548349,8548348","2466000.0,2430000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
9947834,m,w,"10526836,10526835,10526553,10526827,10526830","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
8051777,m,w,"8450804,8664312,8668844,8668851,8662643","1350000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002"
10709378,f,a,"9902085,10465297,10662510,10023258,10488079","184500.0,580000.0,515000.0,615000.0,535000.0","RFA-CA-19-027,RFA-CA-19-012,RFA-CA-19-012,RFA-CA-19-012,RFA-CA-19-012"
8382141,m,w,"8338917,8505512,8509729,8505517,8507784","1027500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
7927021,m,w,"8261687,8111036,8258252,8261686,8828543","411000.00000000006,420000.0,411000.00000000006,411000.00000000006,399000.0","RFA-AI-10-011,RFA-AI-10-011,RFA-AI-10-011,RFA-AI-10-011,RFA-AI-10-011"
8037609,m,w,"8446487,8462532,8462565,8462543,8444611","405000.0,405000.0,405000.0,405000.0,405000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
9530528,m,w,"10602742,10460073,10654763,10654766,10654776","1030000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-AI-21-013,RFA-AI-21-013,RFA-AI-21-013,RFA-AI-21-013,RFA-AI-21-013"
8136900,m,w,"8714264,8033914,8022200,8022198,8022183","2025000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8520025,m,w,"8965580,9325314,9321834,9320543,9320875","931000.0,875000.0,875000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8064424,m,w,"8145304,8145200,8880367,8484426,8479425","350000.0,350000.0,337500.0,337500.0,337500.0","RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027"
8900929,m,w,"8811087,9040868,9040874,9001895,9040872","1995000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9567063,m,w,"9567478,10207707,9386346,9386872,10240498","312500.0,290000.0,312500.0,312500.0,290000.0","RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016"
8033970,f,w,"10800565,10800499,10800504,10800506,10800507","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001"
8450096,m,h,"8788787,8449601,8282062,8791542,8795109","332500.0,337500.0,342500.0,332500.0,332500.0","RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001"
10370726,f,w,"8726149,9119746,9119739,9119748,9065495","2327500.0,2292500.0,2292500.0,2292500.0,2292500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
8582234,m,w,"9386544,9539649,9963201,9772794,9539637","937500.0,937500.0,922500.0,937500.0,937500.0","RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031"
10239243,f,w,"10671574,10449905,9660083,10215448,10026443","309000.0,321000.0,500000.0,464000.0,492000.0","RFA-RM-21-020,RFA-RM-21-020,RFA-RM-17-025,RFA-RM-17-025,RFA-RM-17-025"
10197932,f,w,"10164786,9849772,10376348,10371212,10328498","551000.0,584250.0,508250.00000000006,508250.00000000006,508250.00000000006","RFA-ES-18-001,RFA-ES-18-001,RFA-ES-18-001,RFA-ES-18-001,RFA-ES-18-001"
9728934,m,h,"9385115,9983377,9728934,9963241,9963239","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031,RFA-DK-16-031"
9878236,f,a,"8884532,8478039,8475556,8466282,8466923","399000.0,405000.0,405000.0,405000.0,405000.0","RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024"
9233914,m,a,"9226035,9631926,9648683,9526792,9532726","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8794399,m,w,"8508643,8892047,8897954,8897958,8892048","2092500.0,2061500.0,2061500.0,2061500.0,2061500.0","RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013"
7578322,f,a,"9234324,8654262,8063791,8063802,8063780","1783055.41,1810277.63,1905555.4,1905555.4,1905555.4","RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015"
9486981,m,w,"10672958,9815931,10447023,9998748,10213133","3955200.0,4723200.0,4108800.000000001,4723200.0,4454400.0","RFA-HL-19-020,RFA-HL-19-020,RFA-HL-19-020,RFA-HL-19-020,RFA-HL-19-020"
9360024,m,w,"9562147,9788546,9788544,9788542,9360016","1875000.0,1845000.0,1845000.0,1845000.0,1875000.0","RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023"
8787144,f,w,"8196073,9198032,8403724,8403731,8403732","315100.0,287500.0,310500.0,310500.0,310500.0","RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001"
9574625,m,w,"10704364,10704274,10704367,10704387,10704388","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002"
9246392,f,a,"8690707,8502598,8501202,8491997,8501190","1130500.0,1147500.0,1147500.0,1147500.0,1147500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
8927590,m,w,"10690523,10691307,10691299,10690511,10690499","824000.0,824000.0,824000.0,824000.0,824000.0","RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001"
9962011,m,w,"10523326,10592377,10708113,10810221,10788861","266430.0,51500.0,51500.0,51500.0,51500.0","RFA-NS-19-044,RFA-NS-19-043,RFA-NS-19-043,RFA-NS-19-043,RFA-NS-19-043"
10385709,f,h,"9925215,10599185,9772020,10573252,9771609","984000.0,824000.0,984000.0,824000.0,984000.0","RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025"
9322575,m,b,"8284355,8669805,8130661,8100376,8128651","102750.0,99750.0,105000.0,105000.0,105000.0","RFA-HL-10-012,RFA-HL-10-012,RFA-HL-10-012,RFA-HL-10-012,RFA-HL-10-012"
8360404,f,w,"7960357,8360528,8360252,8360253,8360254","292000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001"
7919801,m,w,"7961428,7887095,7917751,7907353,7907322","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9123622,m,w,"8531294,8738689,8536342,8534210,8531295","168750.0,166250.0,168750.0,168750.0,168750.0","RFA-RR-11-005,RFA-RR-11-005,RFA-RR-11-005,RFA-RR-11-005,RFA-RR-11-005"
10045031,f,w,"10042621,10633285,10652370,10652377,10665562","984000.0,824000.0,824000.0,824000.0,824000.0","RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020"
9932839,m,w,"9110573,9769416,9769257,9540708,9769400","997500.0,937500.0,937500.0,937500.0,937500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
8706785,m,w,"8990345,8991043,9265136,9312784,9692355","332500.0,332500.0,312500.0,312500.0,307500.0","RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017"
9749114,m,w,"10686076,10685971,10059767,10059765,10059764","618000.0,618000.0,738000.0,738000.0,738000.0","RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010"
8296529,m,w,"8083295,7938568,7939568,7939498,8651864","432000.0,432000.0,432000.0,432000.0,399000.0","RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027"
10626886,f,w,"10371212,10164786,10076562,10087929,10091437","508250.00000000006,551000.0,551000.0,551000.0,551000.0","RFA-ES-18-001,RFA-ES-18-001,RFA-ES-18-001,RFA-ES-18-001,RFA-ES-18-001"
10749379,f,b,"10748244,10748870,10748243,10756021,10756020","1802500.0,1802500.0,1802500.0,1802500.0,1802500.0","RFA-HD-23-035,RFA-HD-23-035,RFA-HD-23-035,RFA-HD-23-035,RFA-HD-23-035"
10227205,m,w,"9536015,9751875,9752551,9752552,9752553","875000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
10442673,f,w,"8912351,9505022,9308033,9308697,9342657","1662500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
10641979,f,w,"10666666,10508451,10506984,10506985,10506986","3605000.0,3745000.0,3745000.0,3745000.0,3745000.0","RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030"
8232069,m,w,"8929133,9116946,9295911,9293372,9276820","332500.0,327500.0,312500.0,312500.0,312500.0","RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214"
10403983,f,w,"7617798,7618058,7926628,7618070,7618069","1460000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008"
8320678,m,w,"9532495,9730464,9730427,9730429,9730431","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007"
8777971,m,b,"8232163,8609638,8036074,8208984,8452362","91790.0,90450.0,93800.0,91790.0,91790.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
8267057,m,w,"8181683,8463264,8501030,8464111,8727162","1400000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010"
8206093,m,w,"7642997,8060634,7882620,7936813,7841541","328500.0,315000.0,324000.0,324000.0,328500.0","RFA-MH-09-020,RFA-MH-09-020,RFA-MH-09-020,RFA-MH-09-160,RFA-MH-09-160"
9804382,f,w,"10437795,10020816,10019460,10019463,10019469","1070000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
9986603,f,w,"10241361,9986617,9986590,9531971,9531830","2610000.0,2767500.0,2767500.0,2812500.0,2812500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8230652,f,w,"8084237,8609019,8465040,8662418,9102070","560000.0,532000.0,548000.0,540000.0,524000.0","RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002"
10260453,m,h,"9994779,9771339,9351798,9351733,9351824","307500.0,307500.0,312500.0,312500.0,312500.0","RFA-RM-16-006,RFA-RM-16-006,RFA-RM-16-006,RFA-RM-16-006,RFA-RM-16-006"
10491357,m,w,"10267723,10684730,10117747,10465187,10689314","464000.0,412000.0,492000.0,428000.0,412000.0","RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-005"
9126623,m,w,"9822162,9828791,10063065,9605303,9618893","430500.0,430500.0,406000.0,430500.0,430500.0","RFA-NS-17-002,RFA-NS-17-002,RFA-NS-17-002,RFA-NS-17-002,RFA-NS-17-002"
8103235,m,w,"7864273,8078117,8079744,7885533,8085924","1387000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003"
7906677,m,w,"8502698,8511707,8505500,8511705,8546411","2025000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007"
10684945,m,w,"10645045,10645044,10463800,10463799,10463798","1030000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
7959528,m,w,"8471128,8168237,8168368,8168366,7932171","270000.0,288000.0,288000.0,288000.0,288000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
8661328,f,w,"8322566,8137493,8843059,8725249,8308332","342500.0,350000.0,332500.0,332500.0,342500.0","RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005"
9694680,m,w,"9693955,9257883,9256995,9255138,9256993","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8862488,m,w,"10602517,10600136,10388250,10388251,10388252","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
7882592,f,b,"9693087,10147769,9484591,9484512,9484828","1168500.0,1102000.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
8379321,m,h,"8325002,8771264,8904623,9249190,9335075","3082500.0000000005,2992500.0,2992500.0,2992500.0,2992500.0","RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016"
10480957,m,w,"9784807,9542773,9563256,9559659,9562069","307500.0,312500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
7678117,f,w,"10477227,10477228,10663979,10663977,10615221","535000.0,535000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
9297332,m,w,"8547212,7937150,8462781,8462018,8534446","191800.00000000003,204400.0,191800.00000000003,191800.00000000003,191800.00000000003","RFA-HD-05-025,RFA-HD-05-025,RFA-HD-05-025,RFA-HD-05-025,RFA-HD-05-025"
8723806,m,w,"8545812,8545813,7693735,7693739,7693721","1350000.0,1350000.0,1460000.0,1460000.0,1460000.0","RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011"
8538775,f,w,"8008618,8727454,8033887,8033888,8033890","2160000.0,1995000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10153659,m,w,"9494501,9282273,9333176,9333172,9282263","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
10217977,f,a,"8356639,8352193,8727801,8358286,8355924","411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-RM-11-005,RFA-RM-11-005,RFA-RM-11-005,RFA-RM-11-005,RFA-RM-11-005"
10481511,m,h,"9269130,8851500,9471780,9433593,9242535","281250.0,299250.0,281250.0,281250.0,281250.0","RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002"
9780530,f,w,"10251951,9406414,10360560,10360563,9843462","1624000.0,1750000.0,1498000.0,1498000.0,1722000.0","RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006"
9879567,m,w,"8791901,8889677,8826120,9113017,8990840","266000.0,266000.0,266000.0,250000.0,262000.0","RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009"
9966934,f,w,"10226148,9985923,9983719,9983722,9984423","290000.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8131111,m,w,"7960522,7960539,7960550,7960548,7960546","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
8360530,m,w,"8139872,7960543,7960573,7960551,7960550","280000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
7673464,m,w,"8725049,8915486,8090706,8102468,9132598","1330000.0,1330000.0,1400000.0,1400000.0,1310000.0","RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002"
8351383,m,w,"8870287,8500187,8691719,8681353,8685881","199500.0,202500.0,199500.0,199500.0,199500.0","RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036"
9912074,f,w,"9707647,9707646,9707463,9707462,9707461","492000.0,492000.0,492000.0,492000.0,492000.0","RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044"
7820109,m,w,"7828398,7936150,7933944,7937738,7936366","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9884722,m,w,"9544814,8726170,8827242,8856474,8833761","2187500.0,2327500.0,2327500.0,2327500.0,2327500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
8308797,m,w,"10666636,10529887,9922256,9319420,9648120","329600.0,342400.0,307500.0,312500.0,307500.0","RFA-DA-22-020,RFA-DA-22-020,RFA-DA-17-007,RFA-DA-17-007,RFA-DA-17-007"
8511707,m,w,"8699216,8153358,8153580,7982794,8151892","1995000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007"
7868944,m,a,"10022310,10264802,10479891,10479893,10479899","1230000.0,1160000.0,1070000.0,1070000.0,1070000.0","RFA-DK-18-029,RFA-DK-18-029,RFA-DK-18-029,RFA-DK-18-029,RFA-DK-18-029"
8869744,m,h,"8876861,8441734,8549880,8549863,8549873","66500.0,68500.0,67500.0,67500.0,67500.0","RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001"
9462110,f,a,"8072717,7799351,7799343,7799344,7798513","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-ES-06-010,RFA-ES-06-010,RFA-ES-06-010,RFA-ES-06-010,RFA-ES-06-010"
7919789,m,h,"7911875,8316180,8033169,8021782,8078104","360000.0,342500.0,350000.0,350000.0,350000.0","RFA-HL-09-001,RFA-HL-09-001,RFA-HL-09-001,RFA-HL-09-001,RFA-HL-09-001"
9532551,m,w,"9531830,10231025,9986589,9986590,9986595","2812500.0,2610000.0,2767500.0,2767500.0,2767500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
9462078,f,w,"8486414,9085262,9118947,9085260,9132759","202500.0,196500.0,196500.0,196500.0,196500.0","RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012,RFA-DK-11-012"
