APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xx_r_wi,APPVAL_RECS_bert-xx_r_wi,FOA_RECS_bert-xx_r_wi
10003414,m,w,"10449317,10008512,10656300,10208683,8508841","2568000.0,2952000.0,2472000.0,2784000.0,1620000.0","RFA-AI-19-041,RFA-AI-19-041,RFA-AI-19-041,RFA-AI-19-041,RFA-AI-09-030"
9312784,f,h,"10402255,10140147,9658384,9783884,9768549","374500.0,406000.0,437500.0,430500.0,430500.0","RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004"
8173806,m,w,"8278053,8365139,8365149,8365150,8365151","6850000.000000001,7000000.0,7000000.0,7000000.0,7000000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
8323155,m,w,"9135690,9266776,9260968,8551692,8551693","665000.0,655000.0,665000.0,540000.0,540000.0","RFA-DK-14-023,RFA-DK-14-023,RFA-DK-14-023,RFA-HL-12-034,RFA-HL-12-034"
8168360,f,h,"8167405,8360440,8360444,8360445,8360446","288000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9551706,m,h,"9149321,9551087,9552275,9918012,9744826","1310000.0,1250000.0,1250000.0,1230000.0,1230000.0","RFA-NS-15-002,RFA-NS-15-002,RFA-NS-15-002,RFA-NS-15-002,RFA-NS-15-002"
10062818,f,w,"8306748,8359780,8359777,8359776,8359775","274000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
8516922,m,h,"8726574,8725922,8727839,8727877,8726713","239400.0,239400.0,239400.0,239400.0,239400.0","RFA-HS-14-002,RFA-HS-14-002,RFA-HS-14-002,RFA-HS-14-002,RFA-HS-14-002"
8548110,m,a,"9593878,9987328,10454150,9593872,9987330","937500.0,922500.0,802500.0,937500.0,922500.0","RFA-DK-17-502,RFA-DK-17-502,RFA-DK-17-502,RFA-DK-17-502,RFA-DK-17-502"
10700830,f,h,"10171852,9962092,10210397,10171851,10598566","869999.9999999999,922500.0,869999.9999999999,869999.9999999999,772500.0","RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007"
10672416,f,w,"10673033,10456171,10259766,10251870,10251338","721000.0,749000.0,812000.0,812000.0,812000.0","RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004,RFA-ES-19-004"
8380712,m,b,"7994338,8130835,8130847,8116948,8116947","1008000.0,980000.0,980000.0,1008000.0,1008000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
9976185,f,w,"9525257,9780719,8920871,8922191,8920849","62500.0,62500.0,66500.0,66500.0,66500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
8757890,m,w,"10449905,10671574,9277217,10688715,10688981","321000.0,309000.0,294750.0,284038.98,284038.98","RFA-RM-21-020,RFA-RM-21-020,RFA-FD-16-015,RFA-CA-22-017,RFA-CA-22-017"
10247669,m,w,"10194496,10256617,10137942,9930827,9930759","174000.0,174000.0,174000.0,184500.0,184500.0","RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002"
9260052,m,a,"9115446,9115429,10630593,10631646,10707213","294750.0,294750.0,535000.0,515000.0,515000.0","RFA-MD-15-009,RFA-MD-15-009,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008"
8927122,f,w,"10168389,9980620,10673691,10163756,10168387","174000.0,184500.0,154500.0,174000.0,174000.0","RFA-AG-20-008,RFA-AG-20-008,RFA-AG-20-008,RFA-AG-20-008,RFA-AG-20-008"
9002168,m,w,"10590751,10104344,10321656,10426540,10427427","206000.0,232000.0,214000.0,214000.0,214000.0","RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351"
8628753,m,w,"8537438,8415609,8415615,8415616,8414453","162000.0,164400.0,164400.0,164400.0,164400.0","RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002"
9670750,m,w,"8843813,8685205,8657018,8675808,9065675","997500.0,997500.0,997500.0,997500.0,982500.0","RFA-CA-12-006,RFA-CA-12-006,RFA-CA-12-006,RFA-CA-12-006,RFA-CA-12-006"
9461088,f,a,"9077610,9075536,9264468,9264452,9697743","65500.0,65500.0,62500.0,62500.0,307500.0","RFA-AG-16-003,RFA-AG-16-003,RFA-AG-16-003,RFA-AG-16-003,RFA-AG-15-008"
8114220,m,w,"8790424,8994257,8649026,8725043,8608481","997500.0,982500.0,997500.0,997500.0,997500.0","RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014"
7914844,f,w,"8891700,9437665,9020204,9011505,9214310","199500.0,187500.0,196500.0,196500.0,187500.0","RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006"
8308497,m,w,"10056253,8848554,8990854,9187879,9609523","1599000.0,1729000.0,1703000.0,1625000.0,1599000.0","RFA-HD-14-020,RFA-HD-14-020,RFA-HD-14-020,RFA-HD-14-020,RFA-HD-14-020"
8461393,f,w,"8895758,8729318,8730553,8298387,8301456","665000.0,665000.0,665000.0,700000.0,700000.0","RFA-FD-11-031,RFA-FD-11-031,RFA-FD-11-031,RFA-FD-11-031,RFA-FD-11-031"
9562956,m,w,"8710281,8337690,8508325,8541855,8541057","665000.0,685000.0,675000.0,675000.0,675000.0","RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008"
8414504,m,w,"7911439,7869504,8051045,8049998,7618790","292000.0,292000.0,216000.0,216000.0,219000.0","RFA-NS-07-004,RFA-NS-07-004,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050"
9146763,m,w,"8309338,7693834,7691805,7897686,8137663","548000.0,584000.0,584000.0,576000.0,560000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
10138971,f,a,"10138971,9918850,10196932,9577408,9575666","869999.9999999999,922500.0,802500.0,937500.0,937500.0","RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014"
8753251,f,w,"9097801,8573671,8737315,8729020,8731977","524000.0,540000.0,532000.0,532000.0,532000.0","RFA-MH-13-080,RFA-MH-13-080,RFA-MH-13-080,RFA-MH-13-080,RFA-MH-13-080"
7818012,f,w,"7674794,10416078,10112643,10113786,10677768","365000.0,240750.0,276750.0,276750.0,231750.0","RFA-MH-07-051,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401"
8811917,m,w,"9024430,9317409,9257270,9242600,9317412","1965000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9230544,m,a,"9981069,8974156,9981068,9976648,9534601","430500.0,465500.0,430500.0,430500.0,437500.0","RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004"
9963302,m,w,"10701116,10709664,10603546,10708990,10604776","535000.0,515000.0,214000.0,206000.0,214000.0","RFA-NR-22-002,RFA-NR-22-002,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003"
9567540,m,w,"10708037,10707451,10707288,10707267,10707113","386250.0,386250.0,386250.0,386250.0,386250.0","RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022"
8395435,f,w,"10681283,10500864,10217972,10241356,9768307","143170.0,148730.0,2610000.0,2610000.0,2767500.0","RFA-AG-22-009,RFA-AG-22-009,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
10200770,f,w,"9098965,9197997,9337429,9319722,9197999","997500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
10748106,f,h,"9824459,9391182,9606073,9537912,9252208","584250.0,593750.0,584250.0,593750.0,593750.0","RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001"
9733172,f,w,"8551776,8551830,8536415,8732713,8695511","1620000.0,1620000.0,1620000.0,1596000.0,1596000.0","RFA-NS-12-006,RFA-NS-12-006,RFA-NS-12-006,RFA-NS-12-006,RFA-NS-12-006"
9506944,m,w,"9236973,9352457,9999273,9946863,9506944","28820000.0,28820000.0,33210000.0,33210000.0,33750000.0","RFA-DK-15-506,RFA-DK-15-506,RFA-DK-17-508,RFA-DK-17-508,RFA-DK-17-508"
8132413,m,w,"8711459,8116948,8004551,8012009,8012008","931000.0,1008000.0,1008000.0,1008000.0,1008000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
9617184,f,w,"9404929,8977317,9404935,9404930,9404934","9250000.0,9694000.0,9250000.0,9250000.0,9250000.0","RFA-AA-15-002,RFA-AA-15-002,RFA-AA-15-002,RFA-AA-15-002,RFA-AA-15-002"
8657472,f,w,"7810562,8529834,8291165,8282632,7940147","360000.0,342500.0,342500.0,342500.0,365000.0","RFA-HD-07-020,RFA-HD-07-020,RFA-HD-07-020,RFA-HD-07-020,RFA-HD-07-020"
9604799,m,a,"9595975,10434879,9930056,9934181,9969237","625000.0,535000.0,615000.0,615000.0,615000.0","RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017"
10437903,f,w,"9738982,9738418,9891933,9902296,9914200","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
7853209,m,w,"10549737,9667823,9667824,10543401,9872117","515000.0,615000.0,615000.0,515000.0,615000.0","RFA-AI-17-039,RFA-AI-17-039,RFA-AI-17-039,RFA-AI-17-039,RFA-AI-17-039"
10013162,m,w,"9221293,8809724,9004613,9130911,9135274","375000.0,399000.0,393000.0,262000.0,262000.0","RFA-CA-14-006,RFA-CA-14-006,RFA-CA-14-006,RFA-CA-14-005,RFA-CA-14-005"
9329412,m,h,"9965016,9204545,9204520,9204585,9120403","614998.77,654998.6900000001,654998.6900000001,654998.6900000001,654998.6900000001","RFA-HL-14-024,RFA-HL-14-024,RFA-HL-14-024,RFA-HL-14-024,RFA-HL-14-024"
8379952,f,a,"9544796,9523407,9544802,9533431,9756129","281250.0,281250.0,281250.0,281250.0,276750.0","RFA-AG-17-030,RFA-AG-17-030,RFA-AG-17-030,RFA-AG-17-030,RFA-AG-17-030"
8360036,m,w,"7798049,8638081,7644825,7658283,8638083","849600.0,796500.0,861400.0,861400.0,796500.0","RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503"
8382371,f,w,"9574030,9573737,10406885,10392963,9784921","312500.0,312500.0,267500.0,267500.0,312500.0","RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009"
7625894,m,w,"10602532,10423437,10599333,10432507,9305807","103000.0,107000.0,103000.0,107000.0,884250.0","RFA-RM-21-011,RFA-RM-21-011,RFA-RM-21-011,RFA-RM-21-011,RFA-HS-16-002"
7837216,m,w,"8588708,8466375,8831722,8843054,8318508","342500.0,337500.0,332500.0,332500.0,342500.0","RFA-HL-12-027,RFA-HL-12-027,RFA-HL-12-027,RFA-HL-12-027,RFA-HL-12-027"
10626040,f,w,"9037655,9102057,9102060,8996161,8996156","65500.0,65500.0,65500.0,65500.0,65500.0","RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015"
10053952,f,w,"10053258,10455017,10455099,10053405,10053952","553500.0,481500.0,481500.0,553500.0,553500.0","RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015"
8126245,f,w,"7903386,7664322,7903435,7903390,7903439","532800.0,540200.0,532800.0,532800.0,532800.0","RFA-HL-07-004,RFA-HL-07-004,RFA-HL-07-004,RFA-HL-07-004,RFA-HL-07-004"
9054855,f,w,"7798339,7797933,7798326,8251714,8251498","4171428.78,4171428.78,4171428.78,70000.0,70000.0","RFA-DK-08-006,RFA-DK-08-006,RFA-DK-08-006,RFA-DK-11-007,RFA-DK-11-007"
9137602,f,b,"8864687,8842906,9031018,8403952,8733976","15295000.0,15295000.0,15065000.0,15525000.000000002,15525000.000000002","RFA-AG-12-001,RFA-AG-12-001,RFA-AG-12-001,RFA-AG-12-001,RFA-AG-12-001"
9469495,m,w,"10355532,10578704,10355531,10381734,9948263","802500.0,772500.0,802500.0,802500.0,922500.0","RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007"
9569265,m,w,"8121403,7680138,7932751,7932750,7676073","1152000.0,1168000.0,1168000.0,1168000.0,1168000.0","RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001"
8701215,m,w,"8097275,7888354,7671523,7862623,7862622","1368000.0,1387000.0,1387000.0,1387000.0,1387000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
10454671,m,w,"10682517,10454679,10684290,10684282,10684274","824000.0,856000.0,824000.0,824000.0,824000.0","RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029"
9377237,m,w,"10379210,10379613,10378934,10377742,10646393","274540.60000000003,274540.60000000003,274540.60000000003,274540.60000000003,772500.0","RFA-ES-21-003,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-20-009"
9180056,m,w,"9185857,9187498,9390406,9392190,9390754","312500.0,312500.0,312500.0,312500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
9976230,m,w,"8793508,9101923,9552315,9101924,9338949","66500.0,65500.0,62500.0,65500.0,65500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
10731711,m,w,"8705846,9263887,8843779,9038249,9459829","199500.0,187500.0,199500.0,196500.0,187500.0","RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-15-019"
7620050,f,h,"8147013,8391445,8037446,8333568,8147016","350000.0,350000.0,360000.0,350000.0,350000.0","RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003"
9729074,m,w,"10570855,10570228,10552045,10375045,10375033","515000.0,515000.0,515000.0,535000.0,535000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
7682546,f,w,"7918227,7682550,7916483,7916460,7916504","532800.0,540200.0,532800.0,532800.0,532800.0","RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006"
8391179,m,w,"9455450,10558509,10560333,7994756,7741712","375000.0,489250.0,489250.0,77000.0,79200.0","RFA-ES-17-002,RFA-ES-21-007,RFA-ES-21-007,RFA-ES-06-009,RFA-ES-06-009"
8075920,m,w,"9252374,9668996,9442694,9459844,9450465","437500.0,430500.0,437500.0,437500.0,437500.0","RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005"
9568843,m,w,"9420764,9568754,9569692,9420111,9568766","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001"
7588810,m,w,"9393866,10205411,9394525,9743693,9762886","625000.0,615000.0,625000.0,615000.0,615000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
9736301,m,a,"10695965,10264159,10468294,10129504,10569343","1802500.0,2030000.0,1872500.0,2152500.0,266430.0","RFA-RM-20-008,RFA-RM-20-008,RFA-RM-20-008,RFA-RM-20-008,RFA-CA-20-014"
10000521,m,w,"8686845,8477038,8685982,8686849,8686851","199500.0,202500.0,199500.0,199500.0,199500.0","RFA-ES-10-009,RFA-ES-10-009,RFA-ES-10-009,RFA-ES-10-009,RFA-ES-10-009"
7922027,m,w,"8534149,7905545,8130769,8119034,8380692","2700000.0,2920000.0,2800000.0,2800000.0,2740000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
9882675,m,w,"7896707,7666647,7942019,8136589,7797770","720000.0,730000.0,633600.0,616000.0,642400.0","RFA-AI-05-029,RFA-AI-05-029,RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014"
9569261,m,w,"10695095,10487819,10487962,10487754,10485672","721000.0,749000.0,749000.0,749000.0,749000.0","RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015"
7883431,m,w,"8688128,8699118,8689867,8688127,8689872","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
9248858,m,w,"9127073,9278060,8966057,8966084,8966383","262000.0,250000.0,266000.0,266000.0,266000.0","RFA-AG-15-016,RFA-AG-15-016,RFA-AG-15-016,RFA-AG-15-016,RFA-AG-15-016"
8035532,m,w,"7898860,8111778,7898861,8035532,8121133","5431200.0,5356800.0,5431200.0,5356800.0,5356800.0","RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503"
7764470,f,w,"8774782,9333357,9733435,9548214,9548219","299250.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
7696352,m,w,"10783500,9564894,9762097,9453342,10251291","1030000.0,2000000.0,1968000.0,2000000.0,1856000.0","RFA-OD-23-005,RFA-RM-16-026,RFA-RM-16-026,RFA-RM-16-026,RFA-RM-16-026"
10683504,f,w,"9899912,9934088,9737247,9737038,9736194","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
9518904,m,h,"10225619,10391545,10410437,10066711,10066724","348000.0,321000.0,321000.0,369000.0,369000.0","RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003"
8458888,f,w,"9979944,9978873,10435501,10449313,10650740","4920000.0,4920000.0,4280000.0,4280000.0,4120000.0","RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006"
8365003,m,w,"8268769,8269774,8365254,8866249,8869065","685000.0,2740000.0,2800000.0,2660000.0,2660000.0","RFA-RR-11-004,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
8144480,f,b,"8299395,7939571,8317722,8319663,8499165","342500.0,360000.0,342500.0,342500.0,337500.0","RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003"
9055118,m,w,"9402296,9524848,8371836,8503616,9096672","1750000.0,1750000.0,2740000.0,2700000.0,2620000.0","RFA-HD-17-023,RFA-HD-17-023,RFA-HD-12-209,RFA-HD-12-209,RFA-HD-12-209"
10045791,m,w,"9085428,8936254,8936250,8936252,8936251","327500.0,332500.0,332500.0,332500.0,332500.0","RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011"
7691811,m,w,"10744467,10744468,10744469,9726380,10012789","14420000.0,14420000.0,14420000.0,1250000.0,1230000.0","RFA-OD-22-021,RFA-OD-22-021,RFA-OD-22-021,RFA-OD-16-004,RFA-OD-16-004"
9043951,m,w,"10356729,10891793,10363478,10363481,10364965","85600.0,82400.0,85600.0,85600.0,85600.0","RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056"
10394908,m,w,"9932962,10190905,9515930,10190906,10190907","184500.0,174000.0,187500.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
8182412,m,w,"9483281,10142445,10151543,10151544,10151550","1875000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
8352942,m,a,"7660406,7675361,7882658,7884268,8114154","1022000.0,1022000.0,360000.0,360000.0,350000.0","RFA-EB-07-001,RFA-EB-07-001,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004"
10020310,m,w,"10624351,10436554,10437135,10617370,10450051","515000.0,535000.0,535000.0,515000.0,535000.0","RFA-AG-22-020,RFA-AG-22-020,RFA-AG-22-020,RFA-AG-22-020,RFA-AG-20-006"
8044996,m,w,"8137663,8309338,7897686,7901149,8113184","560000.0,548000.0,576000.0,576000.0,560000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
8080261,m,a,"10739361,10570855,10570228,10552045,10375045","1030000.0,515000.0,515000.0,515000.0,535000.0","RFA-AT-23-003,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
9754212,m,w,"9970405,9646322,10087865,10087862,9979742","922500.0,922500.0,869999.9999999999,869999.9999999999,922500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
9492228,m,w,"9527641,9143091,9143086,9143121,9143072","87500.0,91700.0,91700.0,91700.0,91700.0","RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018"
8261666,f,w,"8272075,8651959,8651958,8451329,8464381","1370000.0,1330000.0,1330000.0,1350000.0,1350000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
8120917,m,w,"8536992,7681099,7900507,8153648,7849341","360000.0,365000.0,360000.0,360000.0,365000.0","RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004"
8173716,m,w,"8175539,8173839,7686389,7961468,7961469","72000.0,72000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9674982,m,w,"7916877,7886737,8111009,7928084,7918038","1460000.0,1440000.0,1440000.0,1440000.0,1460000.0","RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018,RFA-AI-06-018"
8375214,m,w,"10217221,10613374,10615591,10137292,10137289","232000.0,1236000.0,1236000.0,1392000.0,1392000.0","RFA-HD-20-021,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
7901144,f,w,"8901173,8916722,8926440,8754322,8752056","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007"
7904190,m,w,"7919648,8085744,8131676,8131674,8131672","1387000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
7961383,m,w,"9543587,9205096,9337516,9206106,9205852","312500.0,327500.0,312500.0,327500.0,327500.0","RFA-TR-16-001,RFA-TR-16-001,RFA-TR-16-001,RFA-TR-16-001,RFA-TR-16-001"
8307815,m,a,"7682983,7643794,7931241,9119111,8640692","292000.0,292000.0,292000.0,327500.0,337500.0","RFA-MH-08-060,RFA-MH-08-060,RFA-MH-08-060,RFA-NS-13-007,RFA-NS-13-007"
7674700,m,h,"8395388,9113511,8907846,8896384,9113510","548000.0,524000.0,532000.0,532000.0,524000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8437095,m,w,"8991395,9751349,9131807,9332137,9265136","332500.0,307500.0,327500.0,312500.0,312500.0","RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017"
10242458,f,a,"7715149,8534178,8381473,8381477,8381470","2920000.0,2700000.0,2740000.0,2740000.0,2740000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
8132824,m,w,"9769902,9765427,10217270,10172988,10163278","492000.0,492000.0,464000.0,464000.0,464000.0","RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003"
9564864,m,w,"8311679,8126446,8317625,8306916,8309071","205500.00000000003,210000.0,205500.00000000003,205500.00000000003,205500.00000000003","RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007"
7886893,m,w,"10055952,10056025,10056021,10056020,10056014","1334000.0,1334000.0,1334000.0,1334000.0,1334000.0","RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001"
10434006,m,w,"9315358,8926823,9107781,9126397,9115506","157200.0,159600.0,157200.0,157200.0,157200.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10487475,m,a,"7693834,8314113,7691805,8137663,8113184","584000.0,548000.0,584000.0,560000.0,560000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
9479233,m,w,"10023184,9882865,9882763,9882671,9882611","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002"
7686749,m,w,"7931490,7931618,7931155,7931147,8707400","486180.0,486180.0,486180.0,486180.0,887110.0","RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-CA-09-026"
9317408,m,w,"9542494,9242594,9226031,9233913,9212087","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8516914,f,w,"9918124,10241399,10687817,10019446,10470383","430500.0,406000.0,360500.0,430500.0,374500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
10215273,m,w,"9476678,9476618,9476681,9479644,9477813","468750.0,468750.0,468750.0,468750.0,468750.0","RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005"
8081482,m,w,"10379413,10379421,10255074,10254958,10254784","214000.0,214000.0,232000.0,232000.0,232000.0","RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029"
8033386,m,a,"7684099,7500007,7684098,7684096,7682190","182500.0,182500.0,182500.0,182500.0,182500.0","RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001"
