APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_spanbert_r_wi,APPVAL_RECS_spanbert_r_wi,FOA_RECS_spanbert_r_wi
9336634,f,b,"10401899,10597079,10223596,10738443,10738713","267500.0,257500.0,290000.0,772500.0,772500.0","RFA-CA-20-031,RFA-CA-20-031,RFA-CA-20-031,RFA-CA-22-019,RFA-CA-22-019"
9067178,m,w,"9738842,9736904,9914197,9927978,9732984","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
8556760,m,h,"9597601,9753104,10165449,9927973,10413034","875000.0,861000.0,812000.0,861000.0,749000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
9458706,f,b,"10374775,9916741,10378774,10129322,10122922","856000.0,984000.0,856000.0,928000.0,928000.0","RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025"
7667952,f,h,"7911837,7881477,7645025,7644994,7907198","432000.0,432000.0,438000.0,438000.0,438000.0","RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003"
9986615,f,w,"8822145,8643294,9248811,8546118,9034456","465500.0,465500.0,437500.0,472500.00000000006,458500.0","RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001"
10433111,f,w,"10612456,10598580,10434979,10435287,10444448","515000.0,515000.0,535000.0,535000.0,535000.0","RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004"
7843463,m,a,"10005462,10379351,10018076,10018075,10018071","1476000.0,1284000.0,1476000.0,1476000.0,1476000.0","RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
10688253,m,a,"8189006,8336846,8332244,9976669,9350838","1050000.0,1027500.0,1027500.0,321000.0,375000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-RM-16-004,RFA-RM-16-004"
8378297,f,h,"10031380,10037760,10037854,10037968,8100409","613770.0,613770.0,613770.0,613770.0,1080000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-05-010"
8013410,m,a,"10665204,10204491,10415065,10624969,10666025","206000.0,6032000.0,5564000.0,5356000.0,515000.0","RFA-AG-23-011,RFA-AG-21-014,RFA-AG-21-014,RFA-AG-21-014,RFA-AG-23-010"
10176498,m,a,"10015282,9814451,10646273,10646279,10176491","861000.0,861000.0,721000.0,721000.0,812000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
8774633,m,h,"9038782,8890206,8934137,8884646,8890207","327500.0,332500.0,332500.0,332500.0,332500.0","RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006"
8379528,m,w,"10669493,10668665,10668163,10668165,10668167","5150000.0,5150000.0,5150000.0,5150000.0,5150000.0","RFA-RM-22-015,RFA-RM-22-015,RFA-RM-22-015,RFA-RM-22-015,RFA-RM-22-015"
10612118,m,w,"7848533,8432110,7869255,7582243,7640704","292000.0,350000.0,360000.0,365000.0,365000.0","RFA-NS-07-002,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10437211,m,w,"10621890,10656417,10699982,10670913,10666482","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004,RFA-MD-21-004"
9488508,f,w,"9478690,9251857,9256510,9262254,9252497","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
9984236,m,w,"7671310,7826643,7677949,7643343,7624252","511000.0,504000.0,511000.0,511000.0,511000.0","RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010"
8303292,m,w,"8293205,8292162,8015867,8015829,8016412","342500.0,342500.0,360000.0,360000.0,360000.0","RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027"
8508841,m,w,"9283317,9707724,9727906,9513314,9471342","500000.0,492000.0,492000.0,500000.0,500000.0","RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027"
9870710,m,w,"10465033,10229465,10004385,10005595,10458506","749000.0,812000.0,861000.0,861000.0,749000.0","RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055"
8366707,m,w,"7935386,7935390,7882229,7883988,7883974","180000.0,180000.0,182500.0,182500.0,182500.0","RFA-MD-09-008,RFA-MD-09-008,RFA-MD-09-008,RFA-MD-09-008,RFA-MD-09-008"
10084614,m,w,"8936664,8936668,9042690,8936667,8929190","997500.0,997500.0,997500.0,997500.0,997500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9545258,m,h,"9897541,9690134,9690762,9690761,9690163","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
9721228,f,w,"9390341,10216226,9385961,9385966,9389851","187500.0,174000.0,187500.0,187500.0,187500.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
7941034,f,w,"9988411,10019368,10463658,10407081,10335116","510450.0,510450.0,444050.0,444050.0,481400.0","RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022"
7632296,f,b,"8993872,8795113,9213315,9232009,9232006","327500.0,332500.0,312500.0,312500.0,312500.0","RFA-MD-12-003,RFA-MD-12-003,RFA-MD-12-003,RFA-MD-12-003,RFA-MD-12-003"
9755427,f,w,"10058400,10058112,10058951,10058950,10058949","861000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8842994,f,w,"10677866,10228262,10477208,10485173,10228432","257500.0,290000.0,267500.0,267500.0,290000.0","RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011"
9947834,m,w,"7586877,7904946,7691362,10056072,10350583","365000.0,360000.0,365000.0,1450000.0,1337500.0","RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-008,RFA-AA-20-002,RFA-AA-20-002"
8051777,m,w,"9787107,9936112,9654946,10767102,10902255","615000.0,615000.0,625000.0,515000.0,515000.0","RFA-AG-18-024,RFA-AG-18-024,RFA-AG-18-024,RFA-AG-23-034,RFA-AG-22-016"
10709378,f,a,"10708013,10707321,10645898,10642310,10498859","515000.0,515000.0,515000.0,515000.0,535000.0","RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001"
8382141,m,w,"9771778,9086004,9553870,9744849,9321208","1250000.0,1330000.0,1250000.0,1230000.0,1250000.0","RFA-NS-15-009,RFA-NS-15-009,RFA-NS-15-009,RFA-NS-15-009,RFA-NS-15-009"
7927021,m,w,"10304202,10305688,10156146,10153409,10138398","214000.0,214000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8037609,m,w,"8433134,8433150,8433149,8432962,8433122","675000.0,675000.0,685000.0,685000.0,685000.0","RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004"
9530528,m,w,"9984256,9321531,9750626,9750627,9750628","1230000.0,1250000.0,1230000.0,1230000.0,1230000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
8136900,m,w,"8326147,8544809,8722489,8727459,8727458","2055000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8520025,m,w,"10227225,10645191,10645184,10641808,10641803","812000.0,721000.0,721000.0,721000.0,721000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8064424,m,w,"8064733,8448215,8244481,7847386,7847959","700000.0,675000.0,685000.0,720000.0,720000.0","RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002"
8900929,m,w,"10213585,10089400,10613911,10559569,9862438","348000.0,348000.0,309000.0,309000.0,369000.0","RFA-AI-18-042,RFA-AI-18-042,RFA-AI-18-042,RFA-AI-18-042,RFA-AI-18-042"
9567063,m,w,"10712946,10713248,10749076,10666686,10311570","257500.0,257500.0,257500.0,2317500.0,2610000.0","RFA-RM-22-023,RFA-RM-22-023,RFA-RM-22-023,RFA-RM-20-018,RFA-RM-20-018"
8033970,f,w,"8018655,8265823,8071151,8064771,8034380","560000.0,548000.0,560000.0,560000.0,560000.0","RFA-MD-07-003,RFA-MD-07-003,RFA-MD-07-003,RFA-MD-07-003,RFA-MD-07-003"
8450096,m,h,"10599746,10494234,10494292,10437270,10494265","267401.39,3210000.0,3210000.0,3479999.9999999995,3210000.0","RFA-MD-22-003,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
10370726,f,w,"7617895,7673736,7672271,7683038,9700035","365000.0,365000.0,365000.0,365000.0,492000.0","RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-14-027"
8582234,m,w,"10205037,10452745,10206107,10206106,10205041","869999.9999999999,802500.0,869999.9999999999,869999.9999999999,869999.9999999999","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
10239243,f,w,"10330342,10487531,10492637,10690696,10700076","579998.84,534998.93,534998.93,514998.97,514998.97","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
10197932,f,w,"10219251,10017222,9831503,10208884,10005011","232000.0,246000.0,246000.0,57999.99999999999,61500.0","RFA-AG-19-023,RFA-AG-19-023,RFA-AG-19-023,RFA-ES-19-010,RFA-ES-19-010"
9728934,m,h,"10391534,10649421,10228524,9042354,9241389","1230500.0,1184500.0,1334000.0,1572000.0,1500000.0","RFA-DK-20-010,RFA-DK-20-010,RFA-DK-20-010,RFA-DK-13-005,RFA-DK-13-005"
9878236,f,a,"8460462,8282143,8452056,8283753,8281798","1012500.0,1027500.0,1012500.0,1027500.0,1027500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
9233914,m,a,"8320328,8676643,8292223,8508841,8486379","1644000.0000000002,1596000.0,1644000.0000000002,1620000.0,1620000.0","RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030,RFA-AI-09-030"
8794399,m,w,"8997971,8465479,8992899,8992896,8997968","1310000.0,1350000.0,1310000.0,1310000.0,1310000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
7578322,f,a,"8604913,8733202,8330544,8456143,8644947","270000.0,266000.0,308250.0,303750.0,299250.0","RFA-MH-13-091,RFA-MH-13-091,RFA-MH-12-061,RFA-MH-12-061,RFA-MH-12-061"
9486981,m,w,"9529618,9376394,8121652,7664318,8121658","250000.0,250000.0,506900.00000000006,540200.0,506900.00000000006","RFA-DE-17-005,RFA-DE-17-005,RFA-HL-07-004,RFA-HL-07-004,RFA-HL-07-004"
9360024,m,w,"7676892,7676891,7933921,7936245,8032877","2190000.0,2190000.0,2160000.0,2160000.0,2160000.0","RFA-MH-06-007,RFA-MH-06-007,RFA-MH-06-007,RFA-MH-06-007,RFA-MH-06-007"
8787144,f,w,"9198032,9197929,8588993,8588992,8979700","287500.0,287500.0,305900.0,305900.0,301300.0","RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001"
9574625,m,w,"9986693,9348591,9162778,9162779,9171178","615000.0,625000.0,655000.0,655000.0,655000.0","RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002"
9246392,f,a,"8051724,8448155,8458084,8460029,8448164","1400000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001"
8927590,m,w,"9128438,9995730,9553374,9543418,9553368","982500.0,922500.0,937500.0,937500.0,937500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9962011,m,w,"8695514,8710147,8576310,8576067,8575991","266000.0,266000.0,270000.0,270000.0,270000.0","RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001"
10385709,f,h,"8668589,9247706,8668582,8669436,8669404","1596000.0,1500000.0,1596000.0,1596000.0,1596000.0","RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007"
9322575,m,b,"9090775,9089463,9313927,9335971,9509503","589500.0,589500.0,562500.0,562500.0,562500.0","RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001"
8360404,f,w,"9709291,9059098,9854050,8912810,8909962","861000.0,917000.0,861000.0,931000.0,931000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
7919801,m,w,"8268769,7961843,7887407,7961848,7943337","685000.0,73000.0,73000.0,73000.0,73000.0","RFA-RR-11-004,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
9123622,m,w,"7681554,7928795,7932428,7683733,7921151","1460000.0,1440000.0,1460000.0,365000.0,365000.0","RFA-GM-06-003,RFA-GM-06-003,RFA-GM-06-003,RFA-RM-07-003,RFA-RM-07-003"
10045031,f,w,"10260624,10652347,10649621,10649624,10649626","928000.0,824000.0,824000.0,824000.0,824000.0","RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020"
9932839,m,w,"9519557,9274686,10244945,10003021,10244946","562500.0,562500.0,522000.0,553500.0,522000.0","RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022,RFA-FD-16-022"
8706785,m,w,"10328173,10328020,10442765,10459630,10479062","261000.0,261000.0,240750.0,240750.0,240750.0","RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150,RFA-MH-21-150"
9749114,m,w,"7932732,7906677,7906675,7906674,7906673","109500.0,109500.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
8296529,m,w,"10087862,9846198,10087865,9486073,9486440","869999.9999999999,922500.0,869999.9999999999,937500.0,937500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
10626886,f,w,"9814449,10430118,10015282,10015284,10646273","861000.0,749000.0,861000.0,861000.0,721000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
10749379,f,b,"10710060,10708990,10604776,10603546,10749767","206000.0,206000.0,214000.0,214000.0,1802500.0","RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003,RFA-HD-23-035"
10227205,m,w,"10413955,10654788,10220028,10220029,10220030","749000.0,721000.0,812000.0,812000.0,812000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
10442673,f,w,"8379002,8150047,7938718,8144938,8144939","1712500.0000000002,1800000.0,1800000.0,1800000.0,1750000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
10641979,f,w,"10663358,10508452,10650885,10650881,10650879","3605000.0,3745000.0,3605000.0,3605000.0,3605000.0","RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030"
8232069,m,w,"7782591,7943004,7943002,7935205,7779493","219000.0,216000.0,216000.0,216000.0,219000.0","RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
10403983,f,w,"8728236,8728858,8598612,8599113,8904013","266000.0,266000.0,270000.0,270000.0,266000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
8320678,m,w,"10260488,9982663,9983934,9983933,9983932","869999.9999999999,922500.0,922500.0,922500.0,922500.0","RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003"
8777971,m,b,"8595325,8036992,8436275,8423800,8036074","89110.0,93800.0,90450.0,90450.0,93800.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
8267057,m,w,"7686168,7676017,7685335,7686229,7907544","219000.0,219000.0,219000.0,219000.0,216000.0","RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010"
8206093,m,w,"10057011,10449997,10056759,9925035,10197769","276750.0,240750.0,276750.0,276750.0,261000.0","RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100"
9804382,f,w,"8130518,8228069,8130208,8130046,8640216","350000.0,342500.0,350000.0,350000.0,332500.0","RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003"
9986603,f,w,"10723148,10727757,10727881,10729695,10207459","515000.0,515000.0,515000.0,515000.0,2610000.0","RFA-AG-23-024,RFA-AG-23-024,RFA-AG-23-024,RFA-AG-23-024,RFA-AG-18-002"
8230652,f,w,"10163836,9710631,10405478,10434879,10461040","580000.0,615000.0,535000.0,535000.0,535000.0","RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017"
10260453,m,h,"8064557,7893043,8064565,8064562,7892941","360000.0,360000.0,360000.0,360000.0,360000.0","RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040,RFA-MH-08-040"
10491357,m,w,"10518318,10693360,10447329,10006002,10447292","1177000.0,1133000.0,348000.0,369000.0,348000.0","RFA-HG-21-029,RFA-HG-21-029,RFA-RM-18-025,RFA-RM-18-025,RFA-RM-18-025"
9126623,m,w,"9390168,9390391,9822162,9828791,10063065","625000.0,625000.0,430500.0,430500.0,406000.0","RFA-DA-17-009,RFA-DA-17-009,RFA-NS-17-002,RFA-NS-17-002,RFA-NS-17-002"
8103235,m,w,"8775695,9389991,9274846,9196267,9187498","332500.0,312500.0,312500.0,312500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
7906677,m,w,"8153416,8153280,8153300,8153252,8153254","2160000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007"
10684945,m,w,"8534104,8133541,7791559,7791662,7791497","472500.00000000006,490000.0,511000.0,511000.0,511000.0","RFA-DK-08-010,RFA-DK-08-010,RFA-DK-08-010,RFA-DK-08-010,RFA-DK-08-010"
7959528,m,w,"9488036,9978885,9954099,9957163,9959449","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
8661328,f,w,"7688602,7936453,8146203,8146186,8146124","365000.0,365000.0,350000.0,350000.0,350000.0","RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504"
9694680,m,w,"10690424,10354268,10687974,10687973,10361892","1802500.0,1872500.0,1802500.0,1802500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8862488,m,w,"9182822,9593474,8991052,8991919,9267742","593750.0,584250.0,622250.0,622250.0,622250.0","RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014"
7882592,f,b,"9233266,8278258,9242173,8853946,8707253","982500.0,1050000.0,982500.0,997500.0,997500.0","RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005"
8379321,m,h,"10488391,10675690,10413630,10356495,10357266","214000.0,206000.0,214000.0,214000.0,214000.0","RFA-CA-21-003,RFA-CA-21-003,RFA-CA-21-003,RFA-CA-21-003,RFA-CA-21-003"
10480957,m,w,"9354480,9352830,9354433,9354452,9344615","312500.0,312500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
7678117,f,w,"9985371,9987210,10128522,10249327,9999411","492000.0,492000.0,464000.0,464000.0,615000.0","RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-AR-19-001"
9297332,m,w,"8534446,7652351,7869400,7880054,7870471","191800.00000000003,204400.0,201600.0,201600.0,201600.0","RFA-HD-05-025,RFA-HD-05-025,RFA-HD-05-025,RFA-HD-05-025,RFA-HD-05-025"
8723806,m,w,"8728819,7932256,7693735,8139716,8139900","1330000.0,1440000.0,1460000.0,1400000.0,1400000.0","RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011"
8538775,f,w,"8732606,8033991,8027518,8027520,8034131","2025000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10153659,m,w,"9655146,9631983,9648679,9655143,9484138","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
10217977,f,a,"9978829,9999591,9999616,9999621,9999955","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
10481511,m,h,"10037968,10037854,10037760,10031380,8078876","613770.0,613770.0,613770.0,613770.0,1080000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-05-010"
9780530,f,w,"7743015,7535410,8399097,8399096,8399724","360000.0,365000.0,337500.0,337500.0,337500.0","RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005"
9879567,m,w,"9985131,9360959,9928049,9995496,10163188","369000.0,375000.0,369000.0,369000.0,348000.0","RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007"
9966934,f,w,"9108891,8693975,8711423,9133333,8550801","982500.0,997500.0,997500.0,982500.0,1012500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8131111,m,w,"7916398,8091236,7924656,7924659,7858173","432000.0,420000.0,432000.0,432000.0,432000.0","RFA-ES-06-008,RFA-ES-06-008,RFA-ES-06-008,RFA-ES-06-008,RFA-ES-06-008"
8360530,m,w,"7667260,7666892,7666929,7666932,7839492","584000.0,584000.0,584000.0,584000.0,584000.0","RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010"
7673464,m,w,"10356642,10461825,10559603,10571074,10855076","290000.0,267500.0,309000.0,428000.0,412000.0","RFA-FD-21-013,RFA-FD-21-013,RFA-TR-21-008,RFA-FD-22-001,RFA-FD-22-001"
8351383,m,w,"8724108,9097404,8890099,8351375,8355427","202500.0,196500.0,199500.0,205500.00000000003,205500.00000000003","RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036"
9912074,f,w,"8554364,8551668,8389179,8390174,8388569","540000.0,540000.0,548000.0,548000.0,548000.0","RFA-ES-11-013,RFA-ES-11-013,RFA-ES-11-013,RFA-ES-11-013,RFA-ES-11-013"
7820109,m,w,"10056759,10449997,10057011,10197769,9925035","276750.0,240750.0,276750.0,261000.0,276750.0","RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100"
9884722,m,w,"9931155,9823548,9975095,9975697,9986687","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
8308797,m,w,"9988694,10831159,10743432,10743181,7922555","310121.13,309000.0,309000.0,309000.0,576000.0","RFA-DA-20-020,RFA-DA-23-056,RFA-DA-23-056,RFA-DA-23-056,RFA-DA-09-022"
8511707,m,w,"10670613,10663034,10662977,10451579,9761971","515000.0,515000.0,515000.0,802500.0,922500.0","RFA-AI-22-016,RFA-AI-22-016,RFA-AI-22-016,RFA-AI-16-081,RFA-AI-16-081"
7868944,m,a,"10486069,10297621,10690582,10690580,10487503","1070000.0,1160000.0,1030000.0,1030000.0,1070000.0","RFA-DK-20-008,RFA-DK-20-008,RFA-DK-20-008,RFA-DK-20-008,RFA-DK-20-008"
8869744,m,h,"10610078,10165937,10165939,10610032,10165940","1030000.0,1160000.0,1160000.0,1030000.0,1160000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
9462110,f,a,"8599113,8904013,8728236,8728858,8598612","270000.0,266000.0,266000.0,266000.0,270000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
7919789,m,h,"7760992,7760775,8298229,8294535,8294549","365000.0,365000.0,342500.0,342500.0,342500.0","RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005"
9532551,m,w,"9770759,9986604,9532409,9531828,9532353","2767500.0,2767500.0,2812500.0,2812500.0,2812500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
9462078,f,w,"10601041,10690489,10656219,10673762,10673797","154500.0,154500.0,154500.0,154500.0,154500.0","RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002"
8916315,f,a,"9861937,9859231,10024067,10023938,10213595","246000.0,246000.0,246000.0,246000.0,580000.0","RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-120"
8068507,m,w,"9902085,9902788,9902839,9902838,10271164","184500.0,184500.0,184500.0,184500.0,174000.0","RFA-CA-19-027,RFA-CA-19-025,RFA-CA-19-025,RFA-CA-19-025,RFA-CA-20-021"
9134644,m,b,"9182822,9593474,8991052,8991919,9267742","593750.0,584250.0,622250.0,622250.0,622250.0","RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014"
